node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.023553,-92.44222,north_america,America/Chicago
1,Baltimore,USA,39.294425,-76.562626,europe,America/New_York
2,Palo Alto,USA,37.473108,-122.186091,asia_pacific,America/Los_Angeles
3,Boston,USA,42.373508,-71.084422,south_america,America/New_York
4,Los Angeles,USA,34.026106,-118.212975,africa,America/Los_Angeles
5,London,UK,51.483717,-0.146447,north_america,Europe/London
6,Paris,France,48.850312,2.315542,europe,Europe/Paris
7,Tokyo,Japan,35.652328,139.62492,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.323465,103.779028,south_america,Asia/Singapore
9,Sydney,Australia,-33.822456,151.16891,africa,Australia/Sydney
