node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.042978,-92.481409,north_america,America/Chicago
1,Baltimore,USA,39.306358,-76.58186,europe,America/New_York
2,Palo Alto,USA,37.437192,-122.158558,asia_pacific,America/Los_Angeles
3,Boston,USA,42.311681,-71.090673,south_america,America/New_York
4,Los Angeles,USA,34.09055,-118.234096,africa,America/Los_Angeles
5,London,UK,51.526521,-0.132302,north_america,Europe/London
6,Paris,France,48.853359,2.390698,europe,Europe/Paris
7,Tokyo,Japan,35.683502,139.67146,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.308903,103.823428,south_america,Asia/Singapore
9,Sydney,Australia,-33.825601,151.193055,africa,Australia/Sydney
