node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,SOC2,radiology,1991,public,mayo_clinic,tier1_hospital,3167
1,regional,SOC2,oncology,2020,mixed,johns_hopkins,tier2_hospital,1346
2,local,SOC2,cardiology,1982,public,stanford_med,research_center,161
3,international,ISO27001,neurology,2012,mixed,mass_general,mobile_unit,3638
4,national,ISO27001,pathology,1985,public,ucla_health,edge_device,1234
5,national,SOC2,radiology,1973,research_grant,mayo_clinic,tier1_hospital,1451
6,regional,FedRAMP,oncology,1958,mixed,johns_hopkins,tier2_hospital,1614
7,international,FedRAMP,cardiology,2002,private,stanford_med,research_center,3313
8,national,SOC2,neurology,2005,private,mass_general,mobile_unit,4947
9,international,SOC2,pathology,2013,public,ucla_health,edge_device,884
