node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.02256,-92.493666,north_america,America/Chicago
1,Baltimore,USA,39.272972,-76.626159,europe,America/New_York
2,Palo Alto,USA,37.476192,-122.160739,asia_pacific,America/Los_Angeles
3,Boston,USA,42.406759,-71.011155,south_america,America/New_York
4,Los Angeles,USA,34.065179,-118.235248,africa,America/Los_Angeles
5,London,UK,51.475524,-0.159945,north_america,Europe/London
6,Paris,France,48.887178,2.380334,europe,Europe/Paris
7,Tokyo,Japan,35.717924,139.6125,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.380219,103.808766,south_america,Asia/Singapore
9,Sydney,Australia,-33.871271,151.169317,africa,Australia/Sydney
