timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753351077.8690789,1,10,"[2, 8, 5, 4, 9, 7]",6,0.6,0.6,"{2: 1.0, 8: 1.0, 5: 1.0, 4: 1.0, 9: 1.0, 7: 1.0}",,,
1753351096.030347,2,10,"[8, 3, 1, 0, 9, 7]",6,0.6,0.6,"{8: 1.0, 3: 1.0, 1: 1.0, 0: 1.0, 9: 1.0, 7: 1.0}",,,
1753351113.6665454,3,10,"[0, 8, 6, 3, 7, 1]",6,0.6,0.6,"{0: 1.0, 8: 1.0, 6: 1.0, 3: 1.0, 7: 1.0, 1: 1.0}",,,
1753351127.6304858,4,10,"[4, 9, 3, 0, 5, 6]",6,0.6,0.6,"{4: 1.0, 9: 1.0, 3: 1.0, 0: 1.0, 5: 1.0, 6: 1.0}",,,
1753351132.6152265,5,10,"[3, 5, 4, 1, 9, 2]",6,0.6,0.6,"{3: 1.0, 5: 1.0, 4: 1.0, 1: 1.0, 9: 1.0, 2: 1.0}",,,
1753351137.4680636,6,10,"[1, 5, 7, 4, 3, 9]",6,0.6,0.6,"{1: 1.0, 5: 1.0, 7: 1.0, 4: 1.0, 3: 1.0, 9: 1.0}",,,
1753351142.4068522,7,10,"[9, 3, 2, 8, 0, 4]",6,0.6,0.6,"{9: 1.0, 3: 1.0, 2: 1.0, 8: 1.0, 0: 1.0, 4: 1.0}",,,
1753351147.361089,8,10,"[0, 1, 3, 7, 4, 5]",6,0.6,0.6,"{0: 1.0, 1: 1.0, 3: 1.0, 7: 1.0, 4: 1.0, 5: 1.0}",,,
1753351152.3679264,9,10,"[0, 1, 9, 4, 7, 6]",6,0.6,0.6,"{0: 1.0, 1: 1.0, 9: 1.0, 4: 1.0, 7: 1.0, 6: 1.0}",,,
1753351157.1509895,10,10,"[9, 7, 4, 1, 5, 3]",6,0.6,0.6,"{9: 1.0, 7: 1.0, 4: 1.0, 1: 1.0, 5: 1.0, 3: 1.0}",,,
