node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,local,SOC2,Rochester,USA,radiology,1976,private,mayo_clinic,tier1_hospital,north_america,3212,America/Chicago
1,national,SOC2,Baltimore,USA,oncology,1953,mixed,johns_hopkins,tier2_hospital,europe,127,America/New_York
2,international,ISO27001,Palo Alto,USA,cardiology,1950,private,stanford_med,research_center,asia_pacific,3551,America/Los_Angeles
3,regional,ISO27001,Boston,USA,neurology,1955,mixed,mass_general,mobile_unit,south_america,2539,America/New_York
4,local,ISO27001,Los Angeles,USA,pathology,1951,private,ucla_health,edge_device,africa,4096,America/Los_Angeles
5,regional,SOC2,London,UK,radiology,1955,mixed,mayo_clinic,tier1_hospital,north_america,1064,Europe/London
6,national,SOC2,Paris,France,oncology,1976,mixed,johns_hopkins,tier2_hospital,europe,176,Europe/Paris
7,regional,HIPAA_compliant,Tokyo,Japan,cardiology,1955,public,stanford_med,research_center,asia_pacific,751,Asia/Tokyo
8,national,SOC2,Singapore,Singapore,neurology,1961,research_grant,mass_general,mobile_unit,south_america,1362,Asia/Singapore
9,regional,SOC2,Sydney,Australia,pathology,1965,research_grant,ucla_health,edge_device,africa,3152,Australia/Sydney
