round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.1377511024475098,3.1793203353881836,3.1377511024475098,3.1377511024475098,3.1377511024475098,3.1377511024475098,3.1835572719573975,3.1377511024475098,3.1377511024475098,3.1377511024475098
2,3.2249069213867188,3.1413910388946533,3.1413910388946533,3.1413910388946533,3.1413910388946533,3.1413910388946533,3.1413910388946533,3.1413910388946533,3.122169256210327,3.1413910388946533
3,3.137275457382202,3.137275457382202,3.137275457382202,3.1967976093292236,3.137275457382202,3.137275457382202,3.137275457382202,3.137275457382202,3.167248249053955,3.137275457382202
4,3.1438004970550537,3.1438004970550537,3.1438004970550537,3.1438004970550537,3.1438004970550537,3.1438004970550537,3.1550681591033936,3.1252636909484863,3.1438004970550537,3.1438004970550537
5,3.1413514614105225,3.1413514614105225,3.1413514614105225,3.1413514614105225,3.189131259918213,3.1413514614105225,3.1413514614105225,3.1413514614105225,3.1413514614105225,3.1510677337646484
6,3.142514705657959,3.142514705657959,3.142514705657959,3.148531913757324,3.142514705657959,3.142514705657959,3.135261297225952,3.142514705657959,3.142514705657959,3.142514705657959
7,3.140134811401367,3.140134811401367,3.140134811401367,3.140134811401367,3.140134811401367,3.174959897994995,3.140134811401367,3.1622958183288574,3.140134811401367,3.140134811401367
8,3.141185760498047,3.141185760498047,3.141185760498047,3.141185760498047,3.141185760498047,3.177467107772827,3.141185760498047,3.1514792442321777,3.141185760498047,3.141185760498047
9,3.175055980682373,3.144416093826294,3.144416093826294,3.1692633628845215,3.144416093826294,3.144416093826294,3.144416093826294,3.144416093826294,3.144416093826294,3.144416093826294
10,3.1485884189605713,3.1485884189605713,3.1485884189605713,3.1485884189605713,3.1687803268432617,3.1485884189605713,3.1485884189605713,3.1485884189605713,3.211519956588745,3.1485884189605713
