node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,HIPAA,16,256,tier1_hospital,0.995,standard,20000
1,clinic_001,5000,tier_2,16,GDPR,2,128,tier2_hospital,0.959,standard,20000
2,research_center_002,5000,tier_3,128,HIPAA,32,512,research_center,0.992,high,20000
3,mobile_unit_003,100,tier_1,8,PIPEDA,1,32,mobile_unit,0.881,critical,5000
4,edge_device_004,100,tier_2,4,GDPR,0,8,edge_device,0.876,standard,500
5,hospital_005,5000,tier_1,128,GDPR,16,512,tier1_hospital,0.963,critical,50000
6,clinic_006,1000,tier_2,32,HIPAA,4,64,tier2_hospital,0.966,critical,5000
7,research_center_007,5000,tier_3,128,PIPEDA,8,1024,research_center,0.994,standard,20000
8,mobile_unit_008,100,tier_1,16,local,2,64,mobile_unit,0.892,critical,5000
9,edge_device_009,500,tier_2,4,HIPAA,0,8,edge_device,0.736,high,1000
10,hospital_010,5000,tier_1,128,HIPAA,8,128,tier1_hospital,0.988,critical,50000
11,clinic_011,1000,tier_2,16,PIPEDA,8,128,tier2_hospital,0.919,critical,5000
12,research_center_012,20000,tier_3,256,local,8,1024,research_center,0.988,standard,50000
13,mobile_unit_013,1000,tier_1,8,PIPEDA,2,32,mobile_unit,0.8,standard,5000
14,edge_device_014,50,tier_2,4,PIPEDA,0,16,edge_device,0.892,high,1000
