timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753355247.6410959,1,0,4,parameter_transfer,"{'norm': 3.3502931594848633, 'mean': -0.00024023652076721191, 'std': 0.19741776585578918}",
1753355247.6410959,1,0,1,parameter_transfer,"{'norm': 3.3502931594848633, 'mean': -0.00024023652076721191, 'std': 0.19741776585578918}",
1753355247.641179,1,1,0,parameter_transfer,"{'norm': 3.2967770099639893, 'mean': -0.0011689952807500958, 'std': 0.19426093995571136}",
1753355247.641179,1,1,2,parameter_transfer,"{'norm': 3.2967770099639893, 'mean': -0.0011689952807500958, 'std': 0.19426093995571136}",
1753355247.6412396,1,2,1,parameter_transfer,"{'norm': 3.2967770099639893, 'mean': -0.0011689952807500958, 'std': 0.19426093995571136}",
1753355247.6412396,1,2,3,parameter_transfer,"{'norm': 3.2967770099639893, 'mean': -0.0011689952807500958, 'std': 0.19426093995571136}",
1753355247.6412742,1,3,2,parameter_transfer,"{'norm': 3.3426170349121094, 'mean': 0.0006625917158089578, 'std': 0.19696447253227234}",
1753355247.6412742,1,3,4,parameter_transfer,"{'norm': 3.3426170349121094, 'mean': 0.0006625917158089578, 'std': 0.19696447253227234}",
1753355247.6413033,1,4,3,parameter_transfer,"{'norm': 3.2967770099639893, 'mean': -0.0011689952807500958, 'std': 0.19426093995571136}",
1753355247.6413033,1,4,0,parameter_transfer,"{'norm': 3.2967770099639893, 'mean': -0.0011689952807500958, 'std': 0.19426093995571136}",
1753355247.6413403,1,4,0,aggregation,,GossipAvg
1753355247.6413403,1,1,0,aggregation,,GossipAvg
1753355247.641363,1,0,1,aggregation,,GossipAvg
1753355247.641363,1,2,1,aggregation,,GossipAvg
1753355247.6413782,1,1,2,aggregation,,GossipAvg
1753355247.6413782,1,3,2,aggregation,,GossipAvg
1753355247.6413906,1,2,3,aggregation,,GossipAvg
1753355247.6413906,1,4,3,aggregation,,GossipAvg
1753355247.6414034,1,3,4,aggregation,,GossipAvg
1753355247.6414034,1,0,4,aggregation,,GossipAvg
1753355271.3043556,2,0,4,parameter_transfer,"{'norm': 3.3143346309661865, 'mean': -0.0007676680688746274, 'std': 0.19529752433300018}",
1753355271.3043556,2,0,1,parameter_transfer,"{'norm': 3.3143346309661865, 'mean': -0.0007676680688746274, 'std': 0.19529752433300018}",
1753355271.304433,2,1,0,parameter_transfer,"{'norm': 3.3193655014038086, 'mean': 9.767959272721782e-05, 'std': 0.19559545814990997}",
1753355271.304433,2,1,2,parameter_transfer,"{'norm': 3.3193655014038086, 'mean': 9.767959272721782e-05, 'std': 0.19559545814990997}",
1753355271.3044806,2,2,1,parameter_transfer,"{'norm': 3.31192684173584, 'mean': -0.0003791898488998413, 'std': 0.19515679776668549}",
