timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753355221.0480096,1,5,"[3, 0]",2,0.4,0.4,"{3: 1.0, 0: 1.0}",,,
1753355248.6608074,2,5,"[4, 1]",2,0.4,0.4,"{4: 1.0, 1: 1.0}",,,
1753355272.3737955,3,5,"[0, 1]",2,0.4,0.4,"{0: 1.0, 1: 1.0}",,,
1753355280.3842082,4,5,"[0, 2]",2,0.4,0.4,"{0: 1.0, 2: 1.0}",,,
1753355300.083461,5,5,"[2, 4]",2,0.4,0.4,"{2: 1.0, 4: 1.0}",,,
1753355305.1147227,6,5,"[0, 2]",2,0.4,0.4,"{0: 1.0, 2: 1.0}",,,
1753355313.2370415,7,5,"[1, 4]",2,0.4,0.4,"{1: 1.0, 4: 1.0}",,,
1753355319.7753084,8,5,"[1, 3]",2,0.4,0.4,"{1: 1.0, 3: 1.0}",,,
1753355326.7207162,9,5,"[0, 2]",2,0.4,0.4,"{0: 1.0, 2: 1.0}",,,
1753355335.006236,10,5,"[3, 4]",2,0.4,0.4,"{3: 1.0, 4: 1.0}",,,
