node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.029589,-92.449121,north_america,America/Chicago
1,Baltimore,USA,39.303337,-76.602174,europe,America/New_York
2,Palo Alto,USA,37.467529,-122.09812,asia_pacific,America/Los_Angeles
3,Boston,USA,42.398836,-71.075516,south_america,America/New_York
4,Los Angeles,USA,34.05152,-118.26046,africa,America/Los_Angeles
5,London,UK,51.506044,-0.099035,north_america,Europe/London
6,Paris,France,48.88988,2.375848,europe,Europe/Paris
7,Tokyo,Japan,35.668402,139.630107,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.322281,103.820178,south_america,Asia/Singapore
9,Sydney,Australia,-33.877877,151.162361,africa,Australia/Sydney
