node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,HIPAA,4,128,tier1_hospital,0.963,critical,50000
1,clinic_001,2000,tier_2,64,PIPEDA,2,64,tier2_hospital,0.931,standard,20000
2,research_center_002,10000,tier_3,256,local,16,256,research_center,0.999,high,50000
3,mobile_unit_003,500,tier_1,8,GDPR,2,32,mobile_unit,0.838,critical,1000
4,edge_device_004,50,tier_2,8,HIPAA,1,32,edge_device,0.897,standard,2000
5,hospital_005,2000,tier_1,32,HIPAA,8,128,tier1_hospital,0.983,critical,20000
6,clinic_006,2000,tier_2,16,GDPR,8,128,tier2_hospital,0.902,standard,5000
7,research_center_007,10000,tier_3,256,HIPAA,32,256,research_center,0.988,high,50000
8,mobile_unit_008,500,tier_1,16,GDPR,2,32,mobile_unit,0.863,standard,1000
9,edge_device_009,500,tier_2,4,GDPR,0,16,edge_device,0.861,standard,500
