param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.3255648612976074, 'mean': 0.03952468931674957, 'std': 0.19193340837955475}",1,0,,14,1749357018.4588287,parameter_transfer
"{'norm': 3.3255648612976074, 'mean': 0.03952468931674957, 'std': 0.19193340837955475}",1,0,,1,1749357018.4588287,parameter_transfer
"{'norm': 3.338006019592285, 'mean': 0.04035355895757675, 'std': 0.19250991940498352}",1,1,,0,1749357018.4588819,parameter_transfer
"{'norm': 3.338006019592285, 'mean': 0.04035355895757675, 'std': 0.19250991940498352}",1,1,,2,1749357018.4588819,parameter_transfer
"{'norm': 3.3330931663513184, 'mean': 0.03995804116129875, 'std': 0.19229677319526672}",1,2,,1,1749357018.4589016,parameter_transfer
"{'norm': 3.3330931663513184, 'mean': 0.03995804116129875, 'std': 0.19229677319526672}",1,2,,3,1749357018.4589016,parameter_transfer
"{'norm': 3.328760862350464, 'mean': 0.03964157775044441, 'std': 0.1921015828847885}",1,3,,2,1749357018.4589198,parameter_transfer
"{'norm': 3.328760862350464, 'mean': 0.03964157775044441, 'std': 0.1921015828847885}",1,3,,4,1749357018.4589198,parameter_transfer
"{'norm': 3.334038257598877, 'mean': 0.03945310413837433, 'std': 0.19245783984661102}",1,4,,3,1749357018.4589353,parameter_transfer
"{'norm': 3.334038257598877, 'mean': 0.03945310413837433, 'std': 0.19245783984661102}",1,4,,5,1749357018.4589353,parameter_transfer
"{'norm': 3.3354129791259766, 'mean': 0.03988194465637207, 'std': 0.19245216250419617}",1,5,,4,1749357018.4589524,parameter_transfer
"{'norm': 3.3354129791259766, 'mean': 0.03988194465637207, 'std': 0.19245216250419617}",1,5,,6,1749357018.4589524,parameter_transfer
"{'norm': 3.329967975616455, 'mean': 0.04000702127814293, 'std': 0.1920984536409378}",1,6,,5,1749357018.4589694,parameter_transfer
"{'norm': 3.329967975616455, 'mean': 0.04000702127814293, 'std': 0.1920984536409378}",1,6,,7,1749357018.4589694,parameter_transfer
"{'norm': 3.330980062484741, 'mean': 0.04009385406970978, 'std': 0.19214129447937012}",1,7,,6,1749357018.4589846,parameter_transfer
"{'norm': 3.330980062484741, 'mean': 0.04009385406970978, 'std': 0.19214129447937012}",1,7,,8,1749357018.4589846,parameter_transfer
"{'norm': 3.328641891479492, 'mean': 0.03972218558192253, 'std': 0.19207778573036194}",1,8,,7,1749357018.4590006,parameter_transfer
"{'norm': 3.328641891479492, 'mean': 0.03972218558192253, 'std': 0.19207778573036194}",1,8,,9,1749357018.4590006,parameter_transfer
"{'norm': 3.328009605407715, 'mean': 0.03984760493040085, 'std': 0.1920137256383896}",1,9,,8,1749357018.4590156,parameter_transfer
"{'norm': 3.328009605407715, 'mean': 0.03984760493040085, 'std': 0.1920137256383896}",1,9,,10,1749357018.4590156,parameter_transfer
"{'norm': 3.3311493396759033, 'mean': 0.03992790728807449, 'std': 0.19218601286411285}",1,10,,9,1749357018.4590294,parameter_transfer
"{'norm': 3.3311493396759033, 'mean': 0.03992790728807449, 'std': 0.19218601286411285}",1,10,,11,1749357018.4590294,parameter_transfer
"{'norm': 3.3236172199249268, 'mean': 0.04005305469036102, 'std': 0.191706582903862}",1,11,,10,1749357018.4590447,parameter_transfer
"{'norm': 3.3236172199249268, 'mean': 0.04005305469036102, 'std': 0.191706582903862}",1,11,,12,1749357018.4590447,parameter_transfer
"{'norm': 3.3309226036071777, 'mean': 0.03972582146525383, 'std': 0.1922142654657364}",1,12,,11,1749357018.4590588,parameter_transfer
"{'norm': 3.3309226036071777, 'mean': 0.03972582146525383, 'std': 0.1922142654657364}",1,12,,13,1749357018.4590588,parameter_transfer
"{'norm': 3.3366289138793945, 'mean': 0.04020347073674202, 'std': 0.19245843589305878}",1,13,,12,1749357018.4590738,parameter_transfer
"{'norm': 3.3366289138793945, 'mean': 0.04020347073674202, 'std': 0.19245843589305878}",1,13,,14,1749357018.4590738,parameter_transfer
"{'norm': 3.328848123550415, 'mean': 0.039638444781303406, 'std': 0.19210749864578247}",1,14,,13,1749357018.4590883,parameter_transfer
"{'norm': 3.328848123550415, 'mean': 0.039638444781303406, 'std': 0.19210749864578247}",1,14,,0,1749357018.4590883,parameter_transfer
,1,14,GossipAvg,0,1749357018.4591107,aggregation
,1,1,GossipAvg,0,1749357018.4591107,aggregation
,1,0,GossipAvg,1,1749357018.4591336,aggregation
,1,2,GossipAvg,1,1749357018.4591336,aggregation
,1,1,GossipAvg,2,1749357018.4591439,aggregation
,1,3,GossipAvg,2,1749357018.4591439,aggregation
,1,2,GossipAvg,3,1749357018.4591537,aggregation
,1,4,GossipAvg,3,1749357018.4591537,aggregation
,1,3,GossipAvg,4,1749357018.4591606,aggregation
,1,5,GossipAvg,4,1749357018.4591606,aggregation
,1,4,GossipAvg,5,1749357018.459167,aggregation
,1,6,GossipAvg,5,1749357018.459167,aggregation
,1,5,GossipAvg,6,1749357018.4592087,aggregation
,1,7,GossipAvg,6,1749357018.4592087,aggregation
,1,6,GossipAvg,7,1749357018.4592168,aggregation
,1,8,GossipAvg,7,1749357018.4592168,aggregation
,1,7,GossipAvg,8,1749357018.459224,aggregation
,1,9,GossipAvg,8,1749357018.459224,aggregation
,1,8,GossipAvg,9,1749357018.4592335,aggregation
,1,10,GossipAvg,9,1749357018.4592335,aggregation
,1,9,GossipAvg,10,1749357018.4592402,aggregation
,1,11,GossipAvg,10,1749357018.4592402,aggregation
,1,10,GossipAvg,11,1749357018.4592464,aggregation
