node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,local,8,256,tier1_hospital,0.953,critical,50000
1,clinic_001,5000,tier_2,16,local,2,128,tier2_hospital,0.926,critical,10000
2,research_center_002,20000,tier_3,128,GDPR,16,1024,research_center,0.996,high,20000
3,mobile_unit_003,1000,tier_1,16,PIPEDA,1,16,mobile_unit,0.886,high,2000
4,edge_device_004,500,tier_2,2,GDPR,0,8,edge_device,0.726,standard,500
5,hospital_005,5000,tier_1,64,HIPAA,4,512,tier1_hospital,0.995,high,20000
6,clinic_006,5000,tier_2,64,PIPEDA,8,128,tier2_hospital,0.935,critical,10000
7,research_center_007,10000,tier_3,128,local,16,256,research_center,0.995,high,20000
8,mobile_unit_008,100,tier_1,8,PIPEDA,1,16,mobile_unit,0.759,high,1000
9,edge_device_009,500,tier_2,2,GDPR,0,8,edge_device,0.855,standard,2000
10,hospital_010,2000,tier_1,32,HIPAA,8,128,tier1_hospital,0.998,high,10000
11,clinic_011,5000,tier_2,32,local,8,128,tier2_hospital,0.902,standard,5000
12,research_center_012,5000,tier_3,256,GDPR,8,256,research_center,0.982,critical,100000
13,mobile_unit_013,500,tier_1,16,GDPR,1,64,mobile_unit,0.887,critical,2000
14,edge_device_014,100,tier_2,4,HIPAA,1,8,edge_device,0.802,critical,2000
