node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,PIPEDA,4,256,tier1_hospital,0.969,standard,20000
1,clinic_001,2000,tier_2,32,GDPR,8,64,tier2_hospital,0.964,standard,10000
2,research_center_002,5000,tier_3,64,HIPAA,32,512,research_center,0.998,standard,50000
3,mobile_unit_003,1000,tier_1,8,PIPEDA,2,32,mobile_unit,0.812,critical,5000
4,edge_device_004,50,tier_2,8,HIPAA,1,16,edge_device,0.804,standard,2000
5,hospital_005,10000,tier_1,64,GDPR,8,256,tier1_hospital,0.999,standard,20000
6,clinic_006,1000,tier_2,32,PIPEDA,8,128,tier2_hospital,0.926,standard,5000
7,research_center_007,20000,tier_3,256,local,8,256,research_center,0.984,critical,50000
8,mobile_unit_008,500,tier_1,4,GDPR,2,64,mobile_unit,0.819,critical,1000
9,edge_device_009,50,tier_2,4,GDPR,0,16,edge_device,0.859,critical,2000
10,hospital_010,2000,tier_1,32,PIPEDA,16,128,tier1_hospital,0.977,high,10000
11,clinic_011,1000,tier_2,32,HIPAA,8,128,tier2_hospital,0.907,high,5000
12,research_center_012,10000,tier_3,128,GDPR,32,512,research_center,0.99,critical,20000
13,mobile_unit_013,100,tier_1,16,PIPEDA,2,32,mobile_unit,0.889,standard,2000
14,edge_device_014,500,tier_2,8,local,0,16,edge_device,0.762,critical,500
