node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1973,private,mayo_clinic,tier1_hospital,3203
1,local,SOC2,oncology,1965,research_grant,johns_hopkins,tier2_hospital,4020
2,international,SOC2,cardiology,2001,public,stanford_med,research_center,3129
3,international,HIPAA_compliant,neurology,1994,mixed,mass_general,mobile_unit,4827
4,regional,SOC2,pathology,2017,public,ucla_health,edge_device,2767
5,local,ISO27001,radiology,2012,mixed,mayo_clinic,tier1_hospital,4212
6,national,FedRAMP,oncology,1962,mixed,johns_hopkins,tier2_hospital,2976
7,national,ISO27001,cardiology,1993,research_grant,stanford_med,research_center,625
8,international,ISO27001,neurology,1990,mixed,mass_general,mobile_unit,798
9,international,ISO27001,pathology,1991,research_grant,ucla_health,edge_device,2400
10,national,HIPAA_compliant,radiology,1980,research_grant,mayo_clinic,tier1_hospital,1431
11,international,SOC2,oncology,1969,public,johns_hopkins,tier2_hospital,2428
12,local,SOC2,cardiology,1977,research_grant,stanford_med,research_center,438
13,regional,SOC2,neurology,1960,mixed,mass_general,mobile_unit,4112
14,local,FedRAMP,pathology,1952,public,ucla_health,edge_device,3365
