node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1960,private,mayo_clinic,tier1_hospital,1476
1,local,FedRAMP,oncology,1971,research_grant,johns_hopkins,tier2_hospital,1695
2,regional,ISO27001,cardiology,1967,public,stanford_med,research_center,1220
3,regional,FedRAMP,neurology,1972,public,mass_general,mobile_unit,4749
4,local,FedRAMP,pathology,2010,research_grant,ucla_health,edge_device,2611
5,regional,ISO27001,radiology,2003,research_grant,mayo_clinic,tier1_hospital,2777
6,regional,HIPAA_compliant,oncology,1982,public,johns_hopkins,tier2_hospital,3442
7,national,SOC2,cardiology,2001,research_grant,stanford_med,research_center,2714
8,regional,ISO27001,neurology,2001,private,mass_general,mobile_unit,4066
9,national,FedRAMP,pathology,2018,research_grant,ucla_health,edge_device,1064
10,national,FedRAMP,radiology,1951,private,mayo_clinic,tier1_hospital,4650
11,national,SOC2,oncology,1990,research_grant,johns_hopkins,tier2_hospital,126
12,national,SOC2,cardiology,2005,public,stanford_med,research_center,311
13,national,HIPAA_compliant,neurology,1966,research_grant,mass_general,mobile_unit,4206
14,international,FedRAMP,pathology,1956,private,ucla_health,edge_device,4366
