timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753375000.9951441,1,10,"[2, 3, 6, 8, 0, 1, 9, 7]",8,0.8,0.8,"{2: 1.0, 3: 1.0, 6: 1.0, 8: 1.0, 0: 1.0, 1: 1.0, 9: 1.0, 7: 1.0}",,,
1753375025.4868608,2,10,"[4, 2, 1, 0, 9, 3, 8, 7]",8,0.8,0.8,"{4: 1.0, 2: 1.0, 1: 1.0, 0: 1.0, 9: 1.0, 3: 1.0, 8: 1.0, 7: 1.0}",,,
1753375044.449876,3,10,"[9, 2, 0, 1, 4, 3, 5, 8]",8,0.8,0.8,"{9: 1.0, 2: 1.0, 0: 1.0, 1: 1.0, 4: 1.0, 3: 1.0, 5: 1.0, 8: 1.0}",,,
1753375064.680195,4,10,"[0, 1, 9, 3, 7, 5, 8, 4]",8,0.8,0.8,"{0: 1.0, 1: 1.0, 9: 1.0, 3: 1.0, 7: 1.0, 5: 1.0, 8: 1.0, 4: 1.0}",,,
1753375071.2941616,5,10,"[2, 1, 7, 5, 9, 0, 8, 6]",8,0.8,0.8,"{2: 1.0, 1: 1.0, 7: 1.0, 5: 1.0, 9: 1.0, 0: 1.0, 8: 1.0, 6: 1.0}",,,
1753375078.087703,6,10,"[9, 1, 8, 3, 2, 7, 5, 4]",8,0.8,0.8,"{9: 1.0, 1: 1.0, 8: 1.0, 3: 1.0, 2: 1.0, 7: 1.0, 5: 1.0, 4: 1.0}",,,
1753375084.6422634,7,10,"[4, 9, 5, 2, 1, 7, 6, 0]",8,0.8,0.8,"{4: 1.0, 9: 1.0, 5: 1.0, 2: 1.0, 1: 1.0, 7: 1.0, 6: 1.0, 0: 1.0}",,,
1753375091.007822,8,10,"[0, 1, 4, 8, 2, 6, 9, 3]",8,0.8,0.8,"{0: 1.0, 1: 1.0, 4: 1.0, 8: 1.0, 2: 1.0, 6: 1.0, 9: 1.0, 3: 1.0}",,,
1753375097.641146,9,10,"[4, 3, 8, 6, 1, 5, 0, 9]",8,0.8,0.8,"{4: 1.0, 3: 1.0, 8: 1.0, 6: 1.0, 1: 1.0, 5: 1.0, 0: 1.0, 9: 1.0}",,,
1753375104.3286827,10,10,"[3, 2, 0, 4, 5, 8, 9, 1]",8,0.8,0.8,"{3: 1.0, 2: 1.0, 0: 1.0, 4: 1.0, 5: 1.0, 8: 1.0, 9: 1.0, 1: 1.0}",,,
