node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,HIPAA,8,512,tier1_hospital,0.975,high,50000
1,clinic_001,5000,tier_2,32,local,4,256,tier2_hospital,0.916,critical,10000
2,research_center_002,20000,tier_3,128,local,16,1024,research_center,0.991,standard,100000
3,mobile_unit_003,1000,tier_1,4,PIPEDA,1,32,mobile_unit,0.765,critical,5000
4,edge_device_004,100,tier_2,8,GDPR,0,32,edge_device,0.773,critical,2000
5,hospital_005,2000,tier_1,32,local,16,512,tier1_hospital,0.953,high,20000
6,clinic_006,2000,tier_2,32,HIPAA,8,256,tier2_hospital,0.923,high,5000
7,research_center_007,20000,tier_3,256,local,8,256,research_center,1.0,critical,20000
8,mobile_unit_008,1000,tier_1,16,local,2,64,mobile_unit,0.866,critical,2000
9,edge_device_009,100,tier_2,8,HIPAA,0,16,edge_device,0.723,critical,2000
