timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753391255.2266462,1,-1,training,32.96479630470276,0,0,0,
1753391264.5288448,2,-1,training,7.506032228469849,0,0,0,
1753391273.6445866,3,-1,training,7.523440599441528,0,0,0,
1753391282.4633517,4,-1,training,7.266074895858765,0,0,0,
1753391291.4055567,5,-1,training,7.357645034790039,0,0,0,
1753391300.3276665,6,-1,training,7.30807900428772,0,0,0,
1753391309.4689083,7,-1,training,7.501538991928101,0,0,0,
1753391318.7884812,8,-1,training,7.691526412963867,0,0,0,
1753391327.8997982,9,-1,training,7.410524606704712,0,0,0,
1753391336.9889271,10,-1,training,7.402655124664307,0,0,0,
