param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.0689218044281006, 'mean': -0.00935561116784811, 'std': 0.1805957704782486}",1,0,1,1749394178.7498927,parameter_transfer
"{'norm': 3.0689218044281006, 'mean': -0.00935561116784811, 'std': 0.1805957704782486}",1,0,2,1749394178.7498927,parameter_transfer
"{'norm': 3.0689218044281006, 'mean': -0.00935561116784811, 'std': 0.1805957704782486}",1,0,3,1749394178.7498927,parameter_transfer
"{'norm': 3.0689218044281006, 'mean': -0.00935561116784811, 'std': 0.1805957704782486}",1,0,4,1749394178.7498927,parameter_transfer
"{'norm': 3.0689218044281006, 'mean': -0.00935561116784811, 'std': 0.1805957704782486}",1,0,5,1749394178.7498927,parameter_transfer
"{'norm': 3.0689218044281006, 'mean': -0.00935561116784811, 'std': 0.1805957704782486}",1,0,6,1749394178.7498927,parameter_transfer
"{'norm': 3.0689218044281006, 'mean': -0.00935561116784811, 'std': 0.1805957704782486}",1,0,7,1749394178.7498927,parameter_transfer
"{'norm': 3.0689218044281006, 'mean': -0.00935561116784811, 'std': 0.1805957704782486}",1,0,8,1749394178.7498927,parameter_transfer
"{'norm': 3.0689218044281006, 'mean': -0.00935561116784811, 'std': 0.1805957704782486}",1,0,9,1749394178.7498927,parameter_transfer
"{'norm': 3.050208806991577, 'mean': -0.00924224965274334, 'std': 0.17949749529361725}",1,1,0,1749394178.7499588,parameter_transfer
"{'norm': 3.050208806991577, 'mean': -0.00924224965274334, 'std': 0.17949749529361725}",1,1,2,1749394178.7499588,parameter_transfer
"{'norm': 3.050208806991577, 'mean': -0.00924224965274334, 'std': 0.17949749529361725}",1,1,3,1749394178.7499588,parameter_transfer
"{'norm': 3.050208806991577, 'mean': -0.00924224965274334, 'std': 0.17949749529361725}",1,1,4,1749394178.7499588,parameter_transfer
"{'norm': 3.050208806991577, 'mean': -0.00924224965274334, 'std': 0.17949749529361725}",1,1,5,1749394178.7499588,parameter_transfer
"{'norm': 3.050208806991577, 'mean': -0.00924224965274334, 'std': 0.17949749529361725}",1,1,6,1749394178.7499588,parameter_transfer
"{'norm': 3.050208806991577, 'mean': -0.00924224965274334, 'std': 0.17949749529361725}",1,1,7,1749394178.7499588,parameter_transfer
"{'norm': 3.050208806991577, 'mean': -0.00924224965274334, 'std': 0.17949749529361725}",1,1,8,1749394178.7499588,parameter_transfer
"{'norm': 3.050208806991577, 'mean': -0.00924224965274334, 'std': 0.17949749529361725}",1,1,9,1749394178.7499588,parameter_transfer
"{'norm': 3.0508759021759033, 'mean': -0.009199175052344799, 'std': 0.17953906953334808}",1,2,0,1749394178.7499948,parameter_transfer
"{'norm': 3.0508759021759033, 'mean': -0.009199175052344799, 'std': 0.17953906953334808}",1,2,1,1749394178.7499948,parameter_transfer
"{'norm': 3.0508759021759033, 'mean': -0.009199175052344799, 'std': 0.17953906953334808}",1,2,3,1749394178.7499948,parameter_transfer
"{'norm': 3.0508759021759033, 'mean': -0.009199175052344799, 'std': 0.17953906953334808}",1,2,4,1749394178.7499948,parameter_transfer
"{'norm': 3.0508759021759033, 'mean': -0.009199175052344799, 'std': 0.17953906953334808}",1,2,5,1749394178.7499948,parameter_transfer
"{'norm': 3.0508759021759033, 'mean': -0.009199175052344799, 'std': 0.17953906953334808}",1,2,6,1749394178.7499948,parameter_transfer
"{'norm': 3.0508759021759033, 'mean': -0.009199175052344799, 'std': 0.17953906953334808}",1,2,7,1749394178.7499948,parameter_transfer
"{'norm': 3.0508759021759033, 'mean': -0.009199175052344799, 'std': 0.17953906953334808}",1,2,8,1749394178.7499948,parameter_transfer
"{'norm': 3.0508759021759033, 'mean': -0.009199175052344799, 'std': 0.17953906953334808}",1,2,9,1749394178.7499948,parameter_transfer
"{'norm': 3.057562828063965, 'mean': -0.009164616465568542, 'std': 0.17993538081645966}",1,3,0,1749394178.7500296,parameter_transfer
"{'norm': 3.057562828063965, 'mean': -0.009164616465568542, 'std': 0.17993538081645966}",1,3,1,1749394178.7500296,parameter_transfer
"{'norm': 3.057562828063965, 'mean': -0.009164616465568542, 'std': 0.17993538081645966}",1,3,2,1749394178.7500296,parameter_transfer
"{'norm': 3.057562828063965, 'mean': -0.009164616465568542, 'std': 0.17993538081645966}",1,3,4,1749394178.7500296,parameter_transfer
"{'norm': 3.057562828063965, 'mean': -0.009164616465568542, 'std': 0.17993538081645966}",1,3,5,1749394178.7500296,parameter_transfer
"{'norm': 3.057562828063965, 'mean': -0.009164616465568542, 'std': 0.17993538081645966}",1,3,6,1749394178.7500296,parameter_transfer
"{'norm': 3.057562828063965, 'mean': -0.009164616465568542, 'std': 0.17993538081645966}",1,3,7,1749394178.7500296,parameter_transfer
"{'norm': 3.057562828063965, 'mean': -0.009164616465568542, 'std': 0.17993538081645966}",1,3,8,1749394178.7500296,parameter_transfer
"{'norm': 3.057562828063965, 'mean': -0.009164616465568542, 'std': 0.17993538081645966}",1,3,9,1749394178.7500296,parameter_transfer
"{'norm': 3.061183452606201, 'mean': -0.008815099485218525, 'std': 0.18016642332077026}",1,4,0,1749394178.7500627,parameter_transfer
"{'norm': 3.061183452606201, 'mean': -0.008815099485218525, 'std': 0.18016642332077026}",1,4,1,1749394178.7500627,parameter_transfer
"{'norm': 3.061183452606201, 'mean': -0.008815099485218525, 'std': 0.18016642332077026}",1,4,2,1749394178.7500627,parameter_transfer
"{'norm': 3.061183452606201, 'mean': -0.008815099485218525, 'std': 0.18016642332077026}",1,4,3,1749394178.7500627,parameter_transfer
"{'norm': 3.061183452606201, 'mean': -0.008815099485218525, 'std': 0.18016642332077026}",1,4,5,1749394178.7500627,parameter_transfer
