node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,GDPR,16,256,tier1_hospital,0.998,critical,50000
1,clinic_001,2000,tier_2,32,GDPR,2,128,tier2_hospital,0.946,high,5000
2,research_center_002,10000,tier_3,128,local,32,256,research_center,0.994,high,100000
3,mobile_unit_003,500,tier_1,16,GDPR,1,32,mobile_unit,0.813,standard,2000
4,edge_device_004,50,tier_2,4,local,0,32,edge_device,0.863,critical,2000
5,hospital_005,2000,tier_1,128,HIPAA,4,256,tier1_hospital,0.954,critical,50000
6,clinic_006,1000,tier_2,32,HIPAA,8,256,tier2_hospital,0.924,high,5000
7,research_center_007,5000,tier_3,128,local,32,1024,research_center,0.987,standard,100000
8,mobile_unit_008,1000,tier_1,8,HIPAA,2,64,mobile_unit,0.761,high,1000
9,edge_device_009,100,tier_2,8,GDPR,1,16,edge_device,0.848,high,500
