edge,weight
0-1,878.56
0-2,5181.78
0-3,5384.72
0-4,113.18
0-5,5651.73
0-6,1088.49
0-7,971.02
0-8,936.13
0-9,2291.93
0-10,1030.67
0-11,88.26
0-12,961.72
0-13,81.33
0-14,4662.78
1-2,4591.76
1-3,529.51
1-4,1004.75
1-5,587.06
1-6,1153.24
1-7,101.7
1-8,951.75
1-9,1122.65
1-10,105.34
1-11,823.85
1-12,2137.44
1-13,111.64
1-14,110.14
2-3,88.83
2-4,455.76
2-5,1712.68
2-6,815.34
2-7,1646.55
2-8,543.27
2-9,5586.34
2-10,991.06
2-11,592.35
2-12,93.69
2-13,96.1
2-14,490.37
3-4,103.96
3-5,4198.75
3-6,5034.99
3-7,2053.39
3-8,431.91
3-9,1000.51
3-10,974.71
3-11,417.05
3-12,899.05
3-13,1188.32
3-14,108.51
4-5,1728.46
4-6,540.4
4-7,82.87
4-8,1121.34
4-9,2188.55
4-10,1053.44
4-11,4558.05
4-12,893.9
4-13,521.73
4-14,938.01
5-6,404.03
5-7,114.16
5-8,500.38
5-9,911.37
5-10,584.91
5-11,4312.73
5-12,1019.29
5-13,871.05
5-14,1023.12
6-7,412.06
6-8,503.79
6-9,1764.29
6-10,800.13
6-11,1176.84
6-12,517.33
6-13,977.55
6-14,466.92
7-8,494.51
7-9,4080.55
7-10,964.58
7-11,1803.73
7-12,969.69
7-13,90.82
7-14,1122.63
8-9,1613.13
8-10,117.55
8-11,594.03
8-12,1016.23
8-13,2177.15
8-14,1781.64
9-10,4184.1
9-11,5341.97
9-12,497.69
9-13,2342.78
9-14,5758.77
10-11,448.24
10-12,5526.56
10-13,5532.79
10-14,1149.44
11-12,1148.59
11-13,1134.85
11-14,98.16
12-13,534.43
12-14,4802.28
13-14,428.55
