node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,ISO27001,radiology,2006,public,mayo_clinic,tier1_hospital,4155
1,local,ISO27001,oncology,2010,public,johns_hopkins,tier2_hospital,1122
2,national,SOC2,cardiology,2010,private,stanford_med,research_center,4593
3,national,ISO27001,neurology,1972,private,mass_general,mobile_unit,2306
4,regional,FedRAMP,pathology,1969,mixed,ucla_health,edge_device,507
5,regional,SOC2,radiology,1969,public,mayo_clinic,tier1_hospital,3301
6,local,SOC2,oncology,1959,public,johns_hopkins,tier2_hospital,1976
7,local,HIPAA_compliant,cardiology,1973,public,stanford_med,research_center,3268
8,international,SOC2,neurology,2018,private,mass_general,mobile_unit,149
9,international,ISO27001,pathology,1973,research_grant,ucla_health,edge_device,100
10,regional,ISO27001,radiology,1984,research_grant,mayo_clinic,tier1_hospital,4381
11,local,ISO27001,oncology,1973,research_grant,johns_hopkins,tier2_hospital,2484
12,regional,FedRAMP,cardiology,1994,public,stanford_med,research_center,1161
13,national,HIPAA_compliant,neurology,1955,private,mass_general,mobile_unit,3203
14,local,SOC2,pathology,1997,research_grant,ucla_health,edge_device,3770
