timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753354546.2408364,1,0,4,parameter_transfer,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}",
1753354546.2408364,1,0,1,parameter_transfer,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}",
1753354546.24093,1,1,0,parameter_transfer,"{'norm': 3.364908456802368, 'mean': 0.0064718290232121944, 'std': 0.19817349314689636}",
1753354546.24093,1,1,2,parameter_transfer,"{'norm': 3.364908456802368, 'mean': 0.0064718290232121944, 'std': 0.19817349314689636}",
1753354546.2410047,1,2,1,parameter_transfer,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}",
1753354546.2410047,1,2,3,parameter_transfer,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}",
1753354546.2410393,1,3,2,parameter_transfer,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}",
1753354546.2410393,1,3,4,parameter_transfer,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}",
1753354546.2411532,1,4,3,parameter_transfer,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}",
1753354546.2411532,1,4,0,parameter_transfer,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}",
1753354546.2412372,1,4,0,aggregation,,GossipAvg
1753354546.2412372,1,1,0,aggregation,,GossipAvg
1753354546.2412744,1,0,1,aggregation,,GossipAvg
1753354546.2412744,1,2,1,aggregation,,GossipAvg
1753354546.2412903,1,1,2,aggregation,,GossipAvg
1753354546.2412903,1,3,2,aggregation,,GossipAvg
1753354546.241302,1,2,3,aggregation,,GossipAvg
1753354546.241302,1,4,3,aggregation,,GossipAvg
1753354546.2413137,1,3,4,aggregation,,GossipAvg
1753354546.2413137,1,0,4,aggregation,,GossipAvg
1753354567.564092,2,0,4,parameter_transfer,"{'norm': 3.3226921558380127, 'mean': 0.004988775588572025, 'std': 0.19572794437408447}",
1753354567.564092,2,0,1,parameter_transfer,"{'norm': 3.3226921558380127, 'mean': 0.004988775588572025, 'std': 0.19572794437408447}",
1753354567.5641558,2,1,0,parameter_transfer,"{'norm': 3.3284170627593994, 'mean': 0.005340550560504198, 'std': 0.19605612754821777}",
1753354567.5641558,2,1,2,parameter_transfer,"{'norm': 3.3284170627593994, 'mean': 0.005340550560504198, 'std': 0.19605612754821777}",
1753354567.5641994,2,2,1,parameter_transfer,"{'norm': 3.319809913635254, 'mean': 0.004665660206228495, 'std': 0.19556602835655212}",
1753354567.5641994,2,2,3,parameter_transfer,"{'norm': 3.319809913635254, 'mean': 0.004665660206228495, 'std': 0.19556602835655212}",
1753354567.5642314,2,3,2,parameter_transfer,"{'norm': 3.3329412937164307, 'mean': 0.005111460108309984, 'std': 0.19632892310619354}",
1753354567.5642314,2,3,4,parameter_transfer,"{'norm': 3.3329412937164307, 'mean': 0.005111460108309984, 'std': 0.19632892310619354}",
1753354567.5642593,2,4,3,parameter_transfer,"{'norm': 3.319528818130493, 'mean': 0.004606402944773436, 'std': 0.1955508589744568}",
1753354567.5642593,2,4,0,parameter_transfer,"{'norm': 3.319528818130493, 'mean': 0.004606402944773436, 'std': 0.1955508589744568}",
1753354567.5642898,2,4,0,aggregation,,GossipAvg
1753354567.5642898,2,1,0,aggregation,,GossipAvg
1753354567.5643084,2,0,1,aggregation,,GossipAvg
1753354567.5643084,2,2,1,aggregation,,GossipAvg
1753354567.5643241,2,1,2,aggregation,,GossipAvg
1753354567.5643241,2,3,2,aggregation,,GossipAvg
1753354567.564337,2,2,3,aggregation,,GossipAvg
1753354567.564337,2,4,3,aggregation,,GossipAvg
1753354567.5643485,2,3,4,aggregation,,GossipAvg
1753354567.5643485,2,0,4,aggregation,,GossipAvg
1753354573.6294906,3,0,4,parameter_transfer,"{'norm': 3.322997808456421, 'mean': 0.005012828856706619, 'std': 0.1957453489303589}",
1753354573.6294906,3,0,1,parameter_transfer,"{'norm': 3.322997808456421, 'mean': 0.005012828856706619, 'std': 0.1957453489303589}",
1753354573.6295693,3,1,0,parameter_transfer,"{'norm': 3.3535168170928955, 'mean': 0.006766509730368853, 'std': 0.19749198853969574}",
1753354573.6295693,3,1,2,parameter_transfer,"{'norm': 3.3535168170928955, 'mean': 0.006766509730368853, 'std': 0.19749198853969574}",
1753354573.629604,3,2,1,parameter_transfer,"{'norm': 3.3122615814208984, 'mean': 0.004985541105270386, 'std': 0.1951131969690323}",
1753354573.629604,3,2,3,parameter_transfer,"{'norm': 3.3122615814208984, 'mean': 0.004985541105270386, 'std': 0.1951131969690323}",
