node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,1978,mixed,mayo_clinic,tier1_hospital,375
1,regional,ISO27001,oncology,1978,research_grant,johns_hopkins,tier2_hospital,1197
2,international,ISO27001,cardiology,2012,mixed,stanford_med,research_center,4773
3,regional,HIPAA_compliant,neurology,1960,private,mass_general,mobile_unit,1385
4,national,HIPAA_compliant,pathology,1998,research_grant,ucla_health,edge_device,880
5,national,HIPAA_compliant,radiology,1968,research_grant,mayo_clinic,tier1_hospital,3654
6,national,FedRAMP,oncology,1962,mixed,johns_hopkins,tier2_hospital,3637
7,international,ISO27001,cardiology,1972,mixed,stanford_med,research_center,3888
8,local,SOC2,neurology,1967,public,mass_general,mobile_unit,4166
9,local,FedRAMP,pathology,1953,public,ucla_health,edge_device,2851
10,local,ISO27001,radiology,2000,mixed,mayo_clinic,tier1_hospital,3851
11,national,ISO27001,oncology,2004,research_grant,johns_hopkins,tier2_hospital,3698
12,national,HIPAA_compliant,cardiology,1996,research_grant,stanford_med,research_center,4262
13,local,HIPAA_compliant,neurology,1980,public,mass_general,mobile_unit,2840
14,local,SOC2,pathology,1966,research_grant,ucla_health,edge_device,2626
