node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.062623,-92.493027,north_america,America/Chicago
1,Baltimore,USA,39.314946,-76.661591,europe,America/New_York
2,Palo Alto,USA,37.488373,-122.185659,asia_pacific,America/Los_Angeles
3,Boston,USA,42.319323,-71.011958,south_america,America/New_York
4,Los Angeles,USA,34.022307,-118.259117,africa,America/Los_Angeles
5,London,UK,51.477651,-0.103296,north_america,Europe/London
6,Paris,France,48.830569,2.381383,europe,Europe/Paris
7,Tokyo,Japan,35.648869,139.625426,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.385981,103.835509,south_america,Asia/Singapore
9,Sydney,Australia,-33.875242,151.25365,africa,Australia/Sydney
10,Rochester,USA,43.989339,-92.49931,north_america,America/Chicago
11,Baltimore,USA,39.277174,-76.593132,europe,America/New_York
12,Palo Alto,USA,37.400675,-122.146103,asia_pacific,America/Los_Angeles
13,Boston,USA,42.399246,-71.028424,south_america,America/New_York
14,Los Angeles,USA,34.002379,-118.273266,africa,America/Los_Angeles
