node_id,latitude,longitude
0,44.039746,-92.486747
1,39.320075,-76.621902
2,37.435191,-122.097101
3,42.36723,-71.01291
4,34.067078,-118.238445
5,51.505391,-0.102176
6,48.901483,2.328486
7,35.708584,139.617009
8,1.3382,103.8298
9,-33.84921,151.258207
10,44.025723,-92.444518
11,39.26933,-76.660727
12,37.396573,-122.187501
13,42.35546,-71.10016
14,34.097774,-118.279327
15,51.496412,-0.12006
16,48.885043,2.346225
17,35.685193,139.615174
18,1.309537,103.821302
19,-33.856827,151.20331
