node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,SOC2,radiology,1979,mixed,mayo_clinic,tier1_hospital,4860
1,national,ISO27001,oncology,2011,private,johns_hopkins,tier2_hospital,3271
2,international,SOC2,cardiology,2012,private,stanford_med,research_center,1878
3,regional,ISO27001,neurology,1989,research_grant,mass_general,mobile_unit,2666
4,national,HIPAA_compliant,pathology,1975,private,ucla_health,edge_device,3018
5,international,HIPAA_compliant,radiology,2009,public,mayo_clinic,tier1_hospital,861
6,international,SOC2,oncology,1956,private,johns_hopkins,tier2_hospital,1787
7,local,SOC2,cardiology,1969,research_grant,stanford_med,research_center,1889
8,national,FedRAMP,neurology,1955,research_grant,mass_general,mobile_unit,2151
9,local,HIPAA_compliant,pathology,2000,research_grant,ucla_health,edge_device,3751
10,national,HIPAA_compliant,radiology,2006,research_grant,mayo_clinic,tier1_hospital,3048
11,national,ISO27001,oncology,1997,private,johns_hopkins,tier2_hospital,3436
12,national,HIPAA_compliant,cardiology,1967,public,stanford_med,research_center,758
13,regional,SOC2,neurology,1983,public,mass_general,mobile_unit,1820
14,national,FedRAMP,pathology,2003,mixed,ucla_health,edge_device,1149
15,regional,FedRAMP,radiology,1966,public,mayo_clinic,tier1_hospital,4563
16,local,HIPAA_compliant,oncology,2013,public,johns_hopkins,tier2_hospital,2106
17,international,FedRAMP,cardiology,2019,mixed,stanford_med,research_center,661
18,national,FedRAMP,neurology,1993,private,mass_general,mobile_unit,1839
19,regional,ISO27001,pathology,1967,research_grant,ucla_health,edge_device,2347
