node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1959,private,mayo_clinic,tier1_hospital,4104
1,regional,HIPAA_compliant,oncology,1950,private,johns_hopkins,tier2_hospital,4330
2,national,ISO27001,cardiology,1977,private,stanford_med,research_center,4579
3,international,FedRAMP,neurology,1972,public,mass_general,mobile_unit,2752
4,national,FedRAMP,pathology,1950,private,ucla_health,edge_device,2857
5,national,HIPAA_compliant,radiology,1971,private,mayo_clinic,tier1_hospital,2536
6,international,HIPAA_compliant,oncology,1976,public,johns_hopkins,tier2_hospital,3002
7,international,HIPAA_compliant,cardiology,1987,public,stanford_med,research_center,4631
8,regional,FedRAMP,neurology,2007,mixed,mass_general,mobile_unit,3810
9,national,FedRAMP,pathology,2008,research_grant,ucla_health,edge_device,4120
10,regional,SOC2,radiology,2006,mixed,mayo_clinic,tier1_hospital,1674
11,national,SOC2,oncology,1962,research_grant,johns_hopkins,tier2_hospital,3041
12,international,SOC2,cardiology,1982,research_grant,stanford_med,research_center,1254
13,local,SOC2,neurology,1980,mixed,mass_general,mobile_unit,1843
14,international,FedRAMP,pathology,1967,private,ucla_health,edge_device,2014
