node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,GDPR,16,256,tier1_hospital,0.976,standard,10000
1,clinic_001,1000,tier_2,64,GDPR,8,128,tier2_hospital,0.945,high,5000
2,research_center_002,10000,tier_3,64,GDPR,8,256,research_center,0.993,critical,100000
3,mobile_unit_003,100,tier_1,8,PIPEDA,1,32,mobile_unit,0.794,standard,1000
4,edge_device_004,100,tier_2,8,local,1,8,edge_device,0.798,high,2000
5,hospital_005,5000,tier_1,64,local,16,256,tier1_hospital,0.99,critical,20000
6,clinic_006,5000,tier_2,64,local,2,128,tier2_hospital,0.947,critical,5000
7,research_center_007,5000,tier_3,256,GDPR,8,1024,research_center,0.986,standard,100000
8,mobile_unit_008,1000,tier_1,16,local,2,32,mobile_unit,0.762,standard,2000
9,edge_device_009,500,tier_2,2,HIPAA,0,8,edge_device,0.807,standard,1000
10,hospital_010,2000,tier_1,64,HIPAA,16,512,tier1_hospital,0.999,critical,50000
11,clinic_011,1000,tier_2,64,GDPR,8,256,tier2_hospital,0.921,standard,20000
12,research_center_012,5000,tier_3,64,HIPAA,8,256,research_center,0.992,high,100000
13,mobile_unit_013,100,tier_1,8,HIPAA,2,64,mobile_unit,0.783,critical,5000
14,edge_device_014,50,tier_2,2,PIPEDA,1,16,edge_device,0.727,critical,1000
