node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,HIPAA,16,128,tier1_hospital,0.966,high,20000
1,clinic_001,1000,tier_2,32,local,8,128,tier2_hospital,0.969,standard,20000
2,research_center_002,5000,tier_3,64,PIPEDA,32,256,research_center,0.986,critical,20000
3,mobile_unit_003,100,tier_1,8,PIPEDA,1,32,mobile_unit,0.851,critical,1000
4,edge_device_004,50,tier_2,2,GDPR,0,8,edge_device,0.775,high,1000
5,hospital_005,5000,tier_1,128,GDPR,16,512,tier1_hospital,0.984,standard,20000
6,clinic_006,1000,tier_2,64,GDPR,8,256,tier2_hospital,0.925,high,5000
7,research_center_007,10000,tier_3,256,local,16,512,research_center,0.997,critical,50000
8,mobile_unit_008,1000,tier_1,4,PIPEDA,1,32,mobile_unit,0.827,standard,2000
9,edge_device_009,500,tier_2,8,HIPAA,0,32,edge_device,0.71,critical,2000
10,hospital_010,2000,tier_1,64,GDPR,16,128,tier1_hospital,0.99,high,10000
11,clinic_011,5000,tier_2,64,local,2,64,tier2_hospital,0.926,high,20000
12,research_center_012,10000,tier_3,256,HIPAA,32,256,research_center,0.988,standard,50000
13,mobile_unit_013,1000,tier_1,16,GDPR,1,16,mobile_unit,0.816,high,5000
14,edge_device_014,50,tier_2,2,PIPEDA,1,32,edge_device,0.794,high,500
15,hospital_015,5000,tier_1,32,GDPR,16,256,tier1_hospital,0.98,critical,20000
16,clinic_016,1000,tier_2,16,HIPAA,2,64,tier2_hospital,0.922,critical,10000
17,research_center_017,5000,tier_3,64,PIPEDA,8,256,research_center,0.986,high,50000
18,mobile_unit_018,100,tier_1,4,GDPR,2,32,mobile_unit,0.888,high,2000
19,edge_device_019,50,tier_2,4,local,0,8,edge_device,0.866,high,1000
20,hospital_020,10000,tier_1,64,local,8,256,tier1_hospital,0.99,standard,20000
21,clinic_021,5000,tier_2,64,HIPAA,2,256,tier2_hospital,0.925,standard,5000
22,research_center_022,10000,tier_3,64,PIPEDA,8,256,research_center,0.996,standard,100000
23,mobile_unit_023,500,tier_1,4,HIPAA,2,32,mobile_unit,0.826,critical,5000
24,edge_device_024,100,tier_2,8,GDPR,0,8,edge_device,0.849,high,500
25,hospital_025,2000,tier_1,64,PIPEDA,8,512,tier1_hospital,0.984,high,20000
26,clinic_026,5000,tier_2,64,PIPEDA,2,128,tier2_hospital,0.915,standard,20000
27,research_center_027,5000,tier_3,256,GDPR,8,1024,research_center,0.994,high,20000
28,mobile_unit_028,500,tier_1,16,GDPR,2,64,mobile_unit,0.75,high,1000
29,edge_device_029,500,tier_2,4,local,1,32,edge_device,0.771,high,500
