node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,2018,public,mayo_clinic,tier1_hospital,4574
1,local,FedRAMP,oncology,1994,public,johns_hopkins,tier2_hospital,4939
2,local,HIPAA_compliant,cardiology,1998,private,stanford_med,research_center,4539
3,regional,FedRAMP,neurology,1992,mixed,mass_general,mobile_unit,1356
4,international,FedRAMP,pathology,1986,public,ucla_health,edge_device,3149
5,regional,FedRAMP,radiology,2004,public,mayo_clinic,tier1_hospital,671
6,international,ISO27001,oncology,2017,research_grant,johns_hopkins,tier2_hospital,2331
7,local,FedRAMP,cardiology,2002,public,stanford_med,research_center,4292
8,regional,FedRAMP,neurology,1998,research_grant,mass_general,mobile_unit,255
9,regional,ISO27001,pathology,1993,public,ucla_health,edge_device,222
10,national,FedRAMP,radiology,1980,research_grant,mayo_clinic,tier1_hospital,2092
11,international,SOC2,oncology,1975,private,johns_hopkins,tier2_hospital,3533
12,international,ISO27001,cardiology,1996,public,stanford_med,research_center,795
13,international,HIPAA_compliant,neurology,1988,mixed,mass_general,mobile_unit,4519
14,local,FedRAMP,pathology,2008,private,ucla_health,edge_device,4145
