node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1973,mixed,mayo_clinic,tier1_hospital,4241
1,international,ISO27001,oncology,1959,private,johns_hopkins,tier2_hospital,3708
2,regional,FedRAMP,cardiology,1983,mixed,stanford_med,research_center,410
3,international,HIPAA_compliant,neurology,1980,mixed,mass_general,mobile_unit,4663
4,regional,HIPAA_compliant,pathology,1955,mixed,ucla_health,edge_device,2509
5,international,ISO27001,radiology,1976,mixed,mayo_clinic,tier1_hospital,3571
6,international,FedRAMP,oncology,2019,research_grant,johns_hopkins,tier2_hospital,2214
7,international,SOC2,cardiology,1974,mixed,stanford_med,research_center,4799
8,regional,FedRAMP,neurology,2011,public,mass_general,mobile_unit,1373
9,national,FedRAMP,pathology,1978,research_grant,ucla_health,edge_device,1844
10,national,FedRAMP,radiology,1962,research_grant,mayo_clinic,tier1_hospital,4966
11,international,FedRAMP,oncology,1998,mixed,johns_hopkins,tier2_hospital,2929
12,international,ISO27001,cardiology,1975,mixed,stanford_med,research_center,4336
13,national,ISO27001,neurology,1966,mixed,mass_general,mobile_unit,2761
14,local,FedRAMP,pathology,1983,private,ucla_health,edge_device,602
15,national,ISO27001,radiology,2008,research_grant,mayo_clinic,tier1_hospital,1305
16,regional,FedRAMP,oncology,1996,public,johns_hopkins,tier2_hospital,782
17,international,FedRAMP,cardiology,1960,public,stanford_med,research_center,4928
18,local,HIPAA_compliant,neurology,1969,private,mass_general,mobile_unit,408
19,local,ISO27001,pathology,1972,private,ucla_health,edge_device,4440
