activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749395637.4418914,1
aggregation,,False,,,1,GossipAvg,1749395649.731203,
aggregation,,True,,,1,GossipAvg,1749395649.7312105,
aggregation,,False,,,1,GossipAvg,1749395649.7312171,
model_update,,,,2.251359374787226,1,,1749395650.2920642,
local_training,,,{},,2,,1749395650.623542,1
aggregation,,False,,,2,GossipAvg,1749395652.284013,
aggregation,,True,,,2,GossipAvg,1749395652.2840207,
aggregation,,False,,,2,GossipAvg,1749395652.2840278,
model_update,,,,2.387453527223167,2,,1749395652.823957,
local_training,,,{},,3,,1749395653.1635947,1
aggregation,,False,,,3,GossipAvg,1749395654.82816,
aggregation,,True,,,3,GossipAvg,1749395654.8281677,
aggregation,,False,,,3,GossipAvg,1749395654.828175,
model_update,,,,2.3861787054606665,3,,1749395655.3571317,
