timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753366857.2131703,1,20,"[9, 13, 18, 12]",4,0.2,0.2,"{9: 1.0, 13: 1.0, 18: 1.0, 12: 1.0}",,,
1753366878.3036675,2,20,"[5, 8, 0, 6]",4,0.2,0.2,"{5: 1.0, 8: 1.0, 0: 1.0, 6: 1.0}",,,
1753366900.6737387,3,20,"[6, 0, 4, 14]",4,0.2,0.2,"{6: 1.0, 0: 1.0, 4: 1.0, 14: 1.0}",,,
1753366919.6572862,4,20,"[17, 6, 9, 13]",4,0.2,0.2,"{17: 1.0, 6: 1.0, 9: 1.0, 13: 1.0}",,,
1753366938.2943356,5,20,"[11, 6, 2, 0]",4,0.2,0.2,"{11: 1.0, 6: 1.0, 2: 1.0, 0: 1.0}",,,
1753366956.8323193,6,20,"[8, 3, 19, 17]",4,0.2,0.2,"{8: 1.0, 3: 1.0, 19: 1.0, 17: 1.0}",,,
1753366975.6191921,7,20,"[12, 13, 9, 15]",4,0.2,0.2,"{12: 1.0, 13: 1.0, 9: 1.0, 15: 1.0}",,,
1753366995.258609,8,20,"[7, 0, 18, 15]",4,0.2,0.2,"{7: 1.0, 0: 1.0, 18: 1.0, 15: 1.0}",,,
1753367014.5841508,9,20,"[3, 16, 17, 11]",4,0.2,0.2,"{3: 1.0, 16: 1.0, 17: 1.0, 11: 1.0}",,,
1753367033.4012144,10,20,"[5, 18, 6, 4]",4,0.2,0.2,"{5: 1.0, 18: 1.0, 6: 1.0, 4: 1.0}",,,
