node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,regional,ISO27001,Rochester,USA,radiology,1977,public,mayo_clinic,tier1_hospital,north_america,4411,America/Chicago
1,local,HIPAA_compliant,Baltimore,USA,oncology,1990,public,johns_hopkins,tier2_hospital,europe,3109,America/New_York
2,local,ISO27001,Palo Alto,USA,cardiology,1974,mixed,stanford_med,research_center,asia_pacific,3820,America/Los_Angeles
3,international,FedRAMP,Boston,USA,neurology,2001,public,mass_general,mobile_unit,south_america,1541,America/New_York
4,international,FedRAMP,Los Angeles,USA,pathology,1967,public,ucla_health,edge_device,africa,4792,America/Los_Angeles
5,national,HIPAA_compliant,London,UK,radiology,1951,mixed,mayo_clinic,tier1_hospital,north_america,1336,Europe/London
6,regional,SOC2,Paris,France,oncology,2010,public,johns_hopkins,tier2_hospital,europe,1967,Europe/Paris
7,international,HIPAA_compliant,Tokyo,Japan,cardiology,2020,private,stanford_med,research_center,asia_pacific,4028,Asia/Tokyo
8,regional,SOC2,Singapore,Singapore,neurology,1955,public,mass_general,mobile_unit,south_america,2581,Asia/Singapore
9,international,ISO27001,Sydney,Australia,pathology,1998,private,ucla_health,edge_device,africa,4767,Australia/Sydney
10,regional,FedRAMP,Rochester,USA,radiology,1950,research_grant,mayo_clinic,tier1_hospital,north_america,1785,America/Chicago
11,national,ISO27001,Baltimore,USA,oncology,1989,research_grant,johns_hopkins,tier2_hospital,europe,4261,America/New_York
12,international,SOC2,Palo Alto,USA,cardiology,1957,public,stanford_med,research_center,asia_pacific,1892,America/Los_Angeles
13,national,FedRAMP,Boston,USA,neurology,1981,mixed,mass_general,mobile_unit,south_america,3568,America/New_York
14,international,ISO27001,Los Angeles,USA,pathology,2014,research_grant,ucla_health,edge_device,africa,2734,America/Los_Angeles
15,international,ISO27001,London,UK,radiology,2004,public,mayo_clinic,tier1_hospital,north_america,3488,Europe/London
16,international,SOC2,Paris,France,oncology,2015,public,johns_hopkins,tier2_hospital,europe,4176,Europe/Paris
17,regional,SOC2,Tokyo,Japan,cardiology,1983,public,stanford_med,research_center,asia_pacific,2495,Asia/Tokyo
18,regional,HIPAA_compliant,Singapore,Singapore,neurology,1972,mixed,mass_general,mobile_unit,south_america,3040,Asia/Singapore
19,national,HIPAA_compliant,Sydney,Australia,pathology,1997,public,ucla_health,edge_device,africa,2204,Australia/Sydney
