edge,weight
0-1,2210.76
0-2,480.82
0-3,2117.04
0-4,1951.69
0-5,5845.02
0-6,506.56
0-7,5113.97
0-8,1125.05
0-9,2120.55
1-2,1183.92
1-3,401.96
1-4,943.79
1-5,1817.8
1-6,87.32
1-7,2037.51
1-8,2388.8
1-9,96.17
2-3,510.86
2-4,471.4
2-5,5838.98
2-6,2026.82
2-7,4242.64
2-8,1175.89
2-9,958.37
3-4,1128.82
3-5,5530.2
3-6,1837.82
3-7,857.98
3-8,1041.45
3-9,463.8
4-5,2156.99
4-6,108.87
4-7,81.04
4-8,1737.65
4-9,455.69
5-6,1151.36
5-7,553.08
5-8,113.7
5-9,2313.06
6-7,1108.65
6-8,516.28
6-9,5145.13
7-8,2395.88
7-9,94.99
8-9,2316.25
