timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753365590.6854737,1,0,1,parameter_transfer,"{'norm': 3.296184539794922, 'mean': -0.01631776988506317, 'std': 0.19354286789894104}",
1753365590.6854737,1,0,2,parameter_transfer,"{'norm': 3.296184539794922, 'mean': -0.01631776988506317, 'std': 0.19354286789894104}",
1753365590.6854737,1,0,3,parameter_transfer,"{'norm': 3.296184539794922, 'mean': -0.01631776988506317, 'std': 0.19354286789894104}",
1753365590.6854737,1,0,4,parameter_transfer,"{'norm': 3.296184539794922, 'mean': -0.01631776988506317, 'std': 0.19354286789894104}",
1753365590.6854737,1,0,5,parameter_transfer,"{'norm': 3.296184539794922, 'mean': -0.01631776988506317, 'std': 0.19354286789894104}",
1753365590.6854737,1,0,6,parameter_transfer,"{'norm': 3.296184539794922, 'mean': -0.01631776988506317, 'std': 0.19354286789894104}",
1753365590.6854737,1,0,7,parameter_transfer,"{'norm': 3.296184539794922, 'mean': -0.01631776988506317, 'std': 0.19354286789894104}",
1753365590.6854737,1,0,8,parameter_transfer,"{'norm': 3.296184539794922, 'mean': -0.01631776988506317, 'std': 0.19354286789894104}",
1753365590.6854737,1,0,9,parameter_transfer,"{'norm': 3.296184539794922, 'mean': -0.01631776988506317, 'std': 0.19354286789894104}",
1753365590.6855757,1,1,0,parameter_transfer,"{'norm': 3.306182622909546, 'mean': -0.015296733938157558, 'std': 0.1942172348499298}",
1753365590.6855757,1,1,2,parameter_transfer,"{'norm': 3.306182622909546, 'mean': -0.015296733938157558, 'std': 0.1942172348499298}",
1753365590.6855757,1,1,3,parameter_transfer,"{'norm': 3.306182622909546, 'mean': -0.015296733938157558, 'std': 0.1942172348499298}",
1753365590.6855757,1,1,4,parameter_transfer,"{'norm': 3.306182622909546, 'mean': -0.015296733938157558, 'std': 0.1942172348499298}",
1753365590.6855757,1,1,5,parameter_transfer,"{'norm': 3.306182622909546, 'mean': -0.015296733938157558, 'std': 0.1942172348499298}",
1753365590.6855757,1,1,6,parameter_transfer,"{'norm': 3.306182622909546, 'mean': -0.015296733938157558, 'std': 0.1942172348499298}",
1753365590.6855757,1,1,7,parameter_transfer,"{'norm': 3.306182622909546, 'mean': -0.015296733938157558, 'std': 0.1942172348499298}",
1753365590.6855757,1,1,8,parameter_transfer,"{'norm': 3.306182622909546, 'mean': -0.015296733938157558, 'std': 0.1942172348499298}",
1753365590.6855757,1,1,9,parameter_transfer,"{'norm': 3.306182622909546, 'mean': -0.015296733938157558, 'std': 0.1942172348499298}",
1753365590.6856358,1,2,0,parameter_transfer,"{'norm': 3.307220458984375, 'mean': -0.01679881103336811, 'std': 0.19415445625782013}",
1753365590.6856358,1,2,1,parameter_transfer,"{'norm': 3.307220458984375, 'mean': -0.01679881103336811, 'std': 0.19415445625782013}",
1753365590.6856358,1,2,3,parameter_transfer,"{'norm': 3.307220458984375, 'mean': -0.01679881103336811, 'std': 0.19415445625782013}",
1753365590.6856358,1,2,4,parameter_transfer,"{'norm': 3.307220458984375, 'mean': -0.01679881103336811, 'std': 0.19415445625782013}",
1753365590.6856358,1,2,5,parameter_transfer,"{'norm': 3.307220458984375, 'mean': -0.01679881103336811, 'std': 0.19415445625782013}",
1753365590.6856358,1,2,6,parameter_transfer,"{'norm': 3.307220458984375, 'mean': -0.01679881103336811, 'std': 0.19415445625782013}",
1753365590.6856358,1,2,7,parameter_transfer,"{'norm': 3.307220458984375, 'mean': -0.01679881103336811, 'std': 0.19415445625782013}",
1753365590.6856358,1,2,8,parameter_transfer,"{'norm': 3.307220458984375, 'mean': -0.01679881103336811, 'std': 0.19415445625782013}",
1753365590.6856358,1,2,9,parameter_transfer,"{'norm': 3.307220458984375, 'mean': -0.01679881103336811, 'std': 0.19415445625782013}",
1753365590.6856918,1,3,0,parameter_transfer,"{'norm': 3.3351776599884033, 'mean': -0.016520477831363678, 'std': 0.19583164155483246}",
1753365590.6856918,1,3,1,parameter_transfer,"{'norm': 3.3351776599884033, 'mean': -0.016520477831363678, 'std': 0.19583164155483246}",
1753365590.6856918,1,3,2,parameter_transfer,"{'norm': 3.3351776599884033, 'mean': -0.016520477831363678, 'std': 0.19583164155483246}",
1753365590.6856918,1,3,4,parameter_transfer,"{'norm': 3.3351776599884033, 'mean': -0.016520477831363678, 'std': 0.19583164155483246}",
1753365590.6856918,1,3,5,parameter_transfer,"{'norm': 3.3351776599884033, 'mean': -0.016520477831363678, 'std': 0.19583164155483246}",
1753365590.6856918,1,3,6,parameter_transfer,"{'norm': 3.3351776599884033, 'mean': -0.016520477831363678, 'std': 0.19583164155483246}",
1753365590.6856918,1,3,7,parameter_transfer,"{'norm': 3.3351776599884033, 'mean': -0.016520477831363678, 'std': 0.19583164155483246}",
1753365590.6856918,1,3,8,parameter_transfer,"{'norm': 3.3351776599884033, 'mean': -0.016520477831363678, 'std': 0.19583164155483246}",
1753365590.6856918,1,3,9,parameter_transfer,"{'norm': 3.3351776599884033, 'mean': -0.016520477831363678, 'std': 0.19583164155483246}",
1753365590.6857445,1,4,0,parameter_transfer,"{'norm': 3.2908108234405518, 'mean': -0.015337671153247356, 'std': 0.1933053582906723}",
1753365590.6857445,1,4,1,parameter_transfer,"{'norm': 3.2908108234405518, 'mean': -0.015337671153247356, 'std': 0.1933053582906723}",
1753365590.6857445,1,4,2,parameter_transfer,"{'norm': 3.2908108234405518, 'mean': -0.015337671153247356, 'std': 0.1933053582906723}",
1753365590.6857445,1,4,3,parameter_transfer,"{'norm': 3.2908108234405518, 'mean': -0.015337671153247356, 'std': 0.1933053582906723}",
1753365590.6857445,1,4,5,parameter_transfer,"{'norm': 3.2908108234405518, 'mean': -0.015337671153247356, 'std': 0.1933053582906723}",
1753365590.6857445,1,4,6,parameter_transfer,"{'norm': 3.2908108234405518, 'mean': -0.015337671153247356, 'std': 0.1933053582906723}",
1753365590.6857445,1,4,7,parameter_transfer,"{'norm': 3.2908108234405518, 'mean': -0.015337671153247356, 'std': 0.1933053582906723}",
1753365590.6857445,1,4,8,parameter_transfer,"{'norm': 3.2908108234405518, 'mean': -0.015337671153247356, 'std': 0.1933053582906723}",
1753365590.6857445,1,4,9,parameter_transfer,"{'norm': 3.2908108234405518, 'mean': -0.015337671153247356, 'std': 0.1933053582906723}",
1753365590.6857953,1,5,0,parameter_transfer,"{'norm': 3.3250911235809326, 'mean': -0.016058869659900665, 'std': 0.19527366757392883}",
1753365590.6857953,1,5,1,parameter_transfer,"{'norm': 3.3250911235809326, 'mean': -0.016058869659900665, 'std': 0.19527366757392883}",
1753365590.6857953,1,5,2,parameter_transfer,"{'norm': 3.3250911235809326, 'mean': -0.016058869659900665, 'std': 0.19527366757392883}",
1753365590.6857953,1,5,3,parameter_transfer,"{'norm': 3.3250911235809326, 'mean': -0.016058869659900665, 'std': 0.19527366757392883}",
1753365590.6857953,1,5,4,parameter_transfer,"{'norm': 3.3250911235809326, 'mean': -0.016058869659900665, 'std': 0.19527366757392883}",
1753365590.6857953,1,5,6,parameter_transfer,"{'norm': 3.3250911235809326, 'mean': -0.016058869659900665, 'std': 0.19527366757392883}",
1753365590.6857953,1,5,7,parameter_transfer,"{'norm': 3.3250911235809326, 'mean': -0.016058869659900665, 'std': 0.19527366757392883}",
1753365590.6857953,1,5,8,parameter_transfer,"{'norm': 3.3250911235809326, 'mean': -0.016058869659900665, 'std': 0.19527366757392883}",
