node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,local,ISO27001,Rochester,USA,radiology,1992,mixed,mayo_clinic,tier1_hospital,north_america,526,America/Chicago
1,international,HIPAA_compliant,Baltimore,USA,oncology,1980,research_grant,johns_hopkins,tier2_hospital,europe,1214,America/New_York
2,regional,SOC2,Palo Alto,USA,cardiology,1982,mixed,stanford_med,research_center,asia_pacific,2829,America/Los_Angeles
3,local,FedRAMP,Boston,USA,neurology,1957,research_grant,mass_general,mobile_unit,south_america,4736,America/New_York
4,international,ISO27001,Los Angeles,USA,pathology,2013,research_grant,ucla_health,edge_device,africa,2919,America/Los_Angeles
5,national,ISO27001,London,UK,radiology,1963,private,mayo_clinic,tier1_hospital,north_america,2039,Europe/London
6,national,FedRAMP,Paris,France,oncology,1975,mixed,johns_hopkins,tier2_hospital,europe,4099,Europe/Paris
7,regional,ISO27001,Tokyo,Japan,cardiology,1980,public,stanford_med,research_center,asia_pacific,2498,Asia/Tokyo
8,international,FedRAMP,Singapore,Singapore,neurology,1967,research_grant,mass_general,mobile_unit,south_america,1156,Asia/Singapore
9,local,HIPAA_compliant,Sydney,Australia,pathology,1995,research_grant,ucla_health,edge_device,africa,2072,Australia/Sydney
