node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,GDPR,4,256,tier1_hospital,0.962,high,10000
1,clinic_001,1000,tier_2,32,local,4,256,tier2_hospital,0.965,critical,10000
2,research_center_002,5000,tier_3,256,local,32,256,research_center,0.996,critical,100000
3,mobile_unit_003,500,tier_1,8,PIPEDA,1,16,mobile_unit,0.802,high,5000
4,edge_device_004,50,tier_2,8,local,1,32,edge_device,0.79,high,2000
5,hospital_005,2000,tier_1,32,local,4,256,tier1_hospital,0.956,high,10000
6,clinic_006,5000,tier_2,32,PIPEDA,4,64,tier2_hospital,0.957,high,5000
7,research_center_007,20000,tier_3,128,GDPR,16,512,research_center,0.983,critical,100000
8,mobile_unit_008,1000,tier_1,16,GDPR,1,32,mobile_unit,0.893,standard,2000
9,edge_device_009,50,tier_2,8,GDPR,1,32,edge_device,0.868,standard,2000
10,hospital_010,2000,tier_1,128,PIPEDA,4,128,tier1_hospital,0.981,standard,50000
11,clinic_011,1000,tier_2,16,PIPEDA,2,256,tier2_hospital,0.925,critical,5000
12,research_center_012,20000,tier_3,64,HIPAA,32,256,research_center,0.998,standard,20000
13,mobile_unit_013,100,tier_1,4,GDPR,2,64,mobile_unit,0.84,critical,2000
14,edge_device_014,500,tier_2,2,GDPR,1,32,edge_device,0.851,standard,2000
