edge,weight
0-1,455.23
0-2,5357.45
0-3,5452.26
0-4,4017.06
0-5,523.23
0-6,113.25
0-7,93.19
0-8,4480.53
0-9,401.81
1-2,4241.88
1-3,1030.32
1-4,583.96
1-5,1759.62
1-6,538.01
1-7,2211.05
1-8,85.54
1-9,872.37
2-3,432.0
2-4,412.5
2-5,428.29
2-6,87.79
2-7,2358.08
2-8,2026.37
2-9,5050.25
3-4,113.43
3-5,2257.94
3-6,97.65
3-7,519.74
3-8,2252.05
3-9,4364.6
4-5,1138.48
4-6,5998.22
4-7,4155.98
4-8,525.25
4-9,5879.86
5-6,4320.38
5-7,445.92
5-8,4186.48
5-9,1011.02
6-7,586.9
6-8,117.65
6-9,4963.21
7-8,4414.55
7-9,589.47
8-9,1601.22
