activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749403681.975559,1
aggregation,,False,,,1,GossipAvg,1749403735.2843223,
aggregation,,True,,,1,GossipAvg,1749403735.2843359,
aggregation,,False,,,1,GossipAvg,1749403735.284344,
model_update,,,,2.974391621038234,1,,1749403736.3260574,
local_training,,,{},,2,,1749403736.8282812,1
aggregation,,False,,,2,GossipAvg,1749403779.9093785,
aggregation,,True,,,2,GossipAvg,1749403779.909389,
aggregation,,False,,,2,GossipAvg,1749403779.9093962,
model_update,,,,3.106859835461857,2,,1749403780.7546632,
local_training,,,{},,3,,1749403781.259569,1
aggregation,,False,,,3,GossipAvg,1749403821.9354146,
aggregation,,True,,,3,GossipAvg,1749403821.9354403,
aggregation,,False,,,3,GossipAvg,1749403821.935447,
model_update,,,,3.108507659312302,3,,1749403822.769046,
