node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,2007,private,mayo_clinic,tier1_hospital,3521
1,national,HIPAA_compliant,oncology,1955,research_grant,johns_hopkins,tier2_hospital,1763
2,national,FedRAMP,cardiology,1986,private,stanford_med,research_center,2132
3,national,ISO27001,neurology,1992,public,mass_general,mobile_unit,3778
4,international,HIPAA_compliant,pathology,1962,research_grant,ucla_health,edge_device,4918
5,national,SOC2,radiology,1979,public,mayo_clinic,tier1_hospital,2831
6,local,SOC2,oncology,1977,private,johns_hopkins,tier2_hospital,2661
7,international,FedRAMP,cardiology,2001,private,stanford_med,research_center,3158
8,local,ISO27001,neurology,2003,private,mass_general,mobile_unit,4722
9,national,ISO27001,pathology,1967,mixed,ucla_health,edge_device,4945
10,international,ISO27001,radiology,2012,research_grant,mayo_clinic,tier1_hospital,3974
11,national,ISO27001,oncology,2008,mixed,johns_hopkins,tier2_hospital,4199
12,international,ISO27001,cardiology,2011,mixed,stanford_med,research_center,4821
13,international,SOC2,neurology,1971,public,mass_general,mobile_unit,1811
14,international,HIPAA_compliant,pathology,1971,research_grant,ucla_health,edge_device,1527
