param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.3869919776916504, 'mean': 0.006029731128364801, 'std': 0.1994892954826355}",1,0,,4,1749351110.4083674,parameter_transfer
"{'norm': 3.3869919776916504, 'mean': 0.006029731128364801, 'std': 0.1994892954826355}",1,0,,1,1749351110.4083674,parameter_transfer
"{'norm': 3.3735804557800293, 'mean': 0.008023497648537159, 'std': 0.19862812757492065}",1,1,,0,1749351110.4084253,parameter_transfer
"{'norm': 3.3735804557800293, 'mean': 0.008023497648537159, 'std': 0.19862812757492065}",1,1,,2,1749351110.4084253,parameter_transfer
"{'norm': 3.3619496822357178, 'mean': 0.004333870485424995, 'std': 0.1980573832988739}",1,2,,1,1749351110.408452,parameter_transfer
"{'norm': 3.3619496822357178, 'mean': 0.004333870485424995, 'std': 0.1980573832988739}",1,2,,3,1749351110.408452,parameter_transfer
"{'norm': 3.3522214889526367, 'mean': 0.004029248841106892, 'std': 0.19749045372009277}",1,3,,2,1749351110.4084694,parameter_transfer
"{'norm': 3.3522214889526367, 'mean': 0.004029248841106892, 'std': 0.19749045372009277}",1,3,,4,1749351110.4084694,parameter_transfer
"{'norm': 3.3790178298950195, 'mean': 0.005172362085431814, 'std': 0.19904334843158722}",1,4,,3,1749351110.408486,parameter_transfer
"{'norm': 3.3790178298950195, 'mean': 0.005172362085431814, 'std': 0.19904334843158722}",1,4,,0,1749351110.408486,parameter_transfer
,1,4,GossipAvg,0,1749351110.4085093,aggregation
,1,1,GossipAvg,0,1749351110.4085093,aggregation
,1,0,GossipAvg,1,1749351110.4085238,aggregation
,1,2,GossipAvg,1,1749351110.4085238,aggregation
,1,1,GossipAvg,2,1749351110.4085324,aggregation
,1,3,GossipAvg,2,1749351110.4085324,aggregation
,1,2,GossipAvg,3,1749351110.408539,aggregation
,1,4,GossipAvg,3,1749351110.408539,aggregation
,1,3,GossipAvg,4,1749351110.4085455,aggregation
,1,0,GossipAvg,4,1749351110.4085455,aggregation
"{'norm': 3.401813507080078, 'mean': 0.006171936169266701, 'std': 0.20035874843597412}",2,0,,4,1749351114.2755816,parameter_transfer
