node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,HIPAA_compliant,radiology,1998,research_grant,mayo_clinic,tier1_hospital,2492
1,regional,SOC2,oncology,1954,mixed,johns_hopkins,tier2_hospital,3379
2,regional,ISO27001,cardiology,1995,research_grant,stanford_med,research_center,3479
3,regional,FedRAMP,neurology,2010,research_grant,mass_general,mobile_unit,2607
4,international,HIPAA_compliant,pathology,1963,public,ucla_health,edge_device,2530
5,regional,FedRAMP,radiology,1952,public,mayo_clinic,tier1_hospital,3871
6,international,SOC2,oncology,1951,public,johns_hopkins,tier2_hospital,4049
7,local,FedRAMP,cardiology,2003,research_grant,stanford_med,research_center,848
8,regional,ISO27001,neurology,2011,public,mass_general,mobile_unit,3612
9,international,SOC2,pathology,1989,public,ucla_health,edge_device,3328
10,national,FedRAMP,radiology,2010,research_grant,mayo_clinic,tier1_hospital,4389
11,international,HIPAA_compliant,oncology,2016,research_grant,johns_hopkins,tier2_hospital,3867
12,national,SOC2,cardiology,2012,mixed,stanford_med,research_center,3658
13,national,SOC2,neurology,1993,public,mass_general,mobile_unit,3408
14,national,ISO27001,pathology,1968,public,ucla_health,edge_device,2458
15,local,ISO27001,radiology,1992,public,mayo_clinic,tier1_hospital,1006
16,national,FedRAMP,oncology,1964,public,johns_hopkins,tier2_hospital,2159
17,international,ISO27001,cardiology,1963,public,stanford_med,research_center,1334
18,local,HIPAA_compliant,neurology,1987,private,mass_general,mobile_unit,4452
19,local,FedRAMP,pathology,1956,private,ucla_health,edge_device,1369
