activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749447536.2068255,1
aggregation,,True,,,1,GossipAvg,1749447548.1400285,
aggregation,,False,,,1,GossipAvg,1749447548.140046,
aggregation,,False,,,1,GossipAvg,1749447548.1400566,
aggregation,,False,,,1,GossipAvg,1749447548.140076,
aggregation,,False,,,1,GossipAvg,1749447548.1400857,
aggregation,,False,,,1,GossipAvg,1749447548.1400948,
aggregation,,False,,,1,GossipAvg,1749447548.1401038,
model_update,,,,2818.296331672374,1,,1749447552.1892369,
local_training,,,{},,2,,1749447552.668841,1
aggregation,,True,,,2,GossipAvg,1749447584.2727633,
aggregation,,False,,,2,GossipAvg,1749447584.2727826,
aggregation,,False,,,2,GossipAvg,1749447584.2727957,
aggregation,,False,,,2,GossipAvg,1749447584.2728064,
aggregation,,False,,,2,GossipAvg,1749447584.2728157,
aggregation,,False,,,2,GossipAvg,1749447584.2728946,
aggregation,,False,,,2,GossipAvg,1749447584.2729077,
model_update,,,,20061.49728826978,2,,1749447588.1489377,
local_training,,,{},,3,,1749447588.6271598,1
aggregation,,True,,,3,GossipAvg,1749447614.9967227,
aggregation,,False,,,3,GossipAvg,1749447614.9967368,
aggregation,,False,,,3,GossipAvg,1749447614.9967465,
aggregation,,False,,,3,GossipAvg,1749447614.9967556,
aggregation,,False,,,3,GossipAvg,1749447614.9967651,
aggregation,,False,,,3,GossipAvg,1749447614.9968421,
aggregation,,False,,,3,GossipAvg,1749447614.9968536,
model_update,,,,19136.140706039238,3,,1749447618.776471,
