node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,1993,research_grant,mayo_clinic,tier1_hospital,3537
1,regional,FedRAMP,oncology,2002,private,johns_hopkins,tier2_hospital,4918
2,national,FedRAMP,cardiology,1978,mixed,stanford_med,research_center,3306
3,local,SOC2,neurology,1959,public,mass_general,mobile_unit,961
4,local,SOC2,pathology,2008,mixed,ucla_health,edge_device,2173
5,national,FedRAMP,radiology,1955,research_grant,mayo_clinic,tier1_hospital,866
6,local,SOC2,oncology,2012,public,johns_hopkins,tier2_hospital,2600
7,regional,HIPAA_compliant,cardiology,2008,research_grant,stanford_med,research_center,3879
8,regional,FedRAMP,neurology,1960,private,mass_general,mobile_unit,331
9,international,ISO27001,pathology,1984,research_grant,ucla_health,edge_device,1817
10,national,ISO27001,radiology,2012,public,mayo_clinic,tier1_hospital,2685
11,local,SOC2,oncology,1985,research_grant,johns_hopkins,tier2_hospital,1987
12,local,HIPAA_compliant,cardiology,2001,private,stanford_med,research_center,98
13,local,ISO27001,neurology,1982,research_grant,mass_general,mobile_unit,4917
14,national,FedRAMP,pathology,1997,private,ucla_health,edge_device,4921
