node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1979,research_grant,mayo_clinic,tier1_hospital,2885
1,local,FedRAMP,oncology,2014,mixed,johns_hopkins,tier2_hospital,4288
2,national,HIPAA_compliant,cardiology,1950,private,stanford_med,research_center,4307
3,international,ISO27001,neurology,1978,private,mass_general,mobile_unit,1282
4,international,SOC2,pathology,1951,research_grant,ucla_health,edge_device,3626
5,national,HIPAA_compliant,radiology,1972,research_grant,mayo_clinic,tier1_hospital,4120
6,international,SOC2,oncology,1961,public,johns_hopkins,tier2_hospital,2403
7,local,ISO27001,cardiology,1996,research_grant,stanford_med,research_center,4159
8,international,SOC2,neurology,1951,mixed,mass_general,mobile_unit,2921
9,regional,SOC2,pathology,2016,private,ucla_health,edge_device,2545
