node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,PIPEDA,8,256,tier1_hospital,0.986,standard,50000
1,clinic_001,2000,tier_2,64,HIPAA,2,64,tier2_hospital,0.903,critical,10000
2,research_center_002,20000,tier_3,256,HIPAA,16,512,research_center,0.996,standard,20000
3,mobile_unit_003,100,tier_1,8,PIPEDA,1,32,mobile_unit,0.775,standard,5000
4,edge_device_004,50,tier_2,8,local,1,32,edge_device,0.707,high,1000
5,hospital_005,10000,tier_1,128,PIPEDA,4,128,tier1_hospital,0.99,critical,50000
6,clinic_006,5000,tier_2,16,local,4,64,tier2_hospital,0.936,standard,5000
7,research_center_007,5000,tier_3,64,GDPR,16,512,research_center,0.981,high,20000
8,mobile_unit_008,100,tier_1,8,GDPR,2,16,mobile_unit,0.879,critical,2000
9,edge_device_009,50,tier_2,4,HIPAA,0,16,edge_device,0.881,critical,1000
