node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.973779,-92.497736,north_america,America/Chicago
1,Baltimore,USA,39.258847,-76.573761,europe,America/New_York
2,Palo Alto,USA,37.462393,-122.129802,asia_pacific,America/Los_Angeles
3,Boston,USA,42.325428,-71.021884,south_america,America/New_York
4,Los Angeles,USA,34.028583,-118.229491,africa,America/Los_Angeles
5,London,UK,51.501702,-0.17546,north_america,Europe/London
6,Paris,France,48.870952,2.370388,europe,Europe/Paris
7,Tokyo,Japan,35.698444,139.687493,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.317607,103.786634,south_america,Asia/Singapore
9,Sydney,Australia,-33.875184,151.221941,africa,Australia/Sydney
10,Rochester,USA,44.054576,-92.453662,north_america,America/Chicago
11,Baltimore,USA,39.310696,-76.627894,europe,America/New_York
12,Palo Alto,USA,37.481898,-122.175347,asia_pacific,America/Los_Angeles
13,Boston,USA,42.409756,-71.034164,south_america,America/New_York
14,Los Angeles,USA,34.026551,-118.242707,africa,America/Los_Angeles
