node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,2009,research_grant,mayo_clinic,tier1_hospital,2453
1,local,FedRAMP,oncology,1978,mixed,johns_hopkins,tier2_hospital,4776
2,regional,ISO27001,cardiology,1973,research_grant,stanford_med,research_center,4143
3,regional,SOC2,neurology,2000,mixed,mass_general,mobile_unit,3970
4,local,HIPAA_compliant,pathology,1988,mixed,ucla_health,edge_device,3853
5,local,SOC2,radiology,1951,mixed,mayo_clinic,tier1_hospital,110
6,national,FedRAMP,oncology,1975,mixed,johns_hopkins,tier2_hospital,429
7,local,ISO27001,cardiology,1959,mixed,stanford_med,research_center,2514
8,local,SOC2,neurology,1965,research_grant,mass_general,mobile_unit,1297
9,international,SOC2,pathology,1983,research_grant,ucla_health,edge_device,3616
