node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,SOC2,radiology,1988,public,mayo_clinic,tier1_hospital,2885
1,local,FedRAMP,oncology,1959,mixed,johns_hopkins,tier2_hospital,475
2,regional,SOC2,cardiology,1965,research_grant,stanford_med,research_center,3415
3,international,HIPAA_compliant,neurology,1976,public,mass_general,mobile_unit,615
4,international,FedRAMP,pathology,2014,mixed,ucla_health,edge_device,2567
5,international,SOC2,radiology,1980,public,mayo_clinic,tier1_hospital,3019
6,national,HIPAA_compliant,oncology,1970,public,johns_hopkins,tier2_hospital,3909
7,local,HIPAA_compliant,cardiology,1972,mixed,stanford_med,research_center,167
8,national,SOC2,neurology,1990,public,mass_general,mobile_unit,4533
9,international,ISO27001,pathology,2009,private,ucla_health,edge_device,1360
10,international,ISO27001,radiology,1963,private,mayo_clinic,tier1_hospital,3738
11,international,HIPAA_compliant,oncology,2015,private,johns_hopkins,tier2_hospital,2180
12,international,ISO27001,cardiology,1995,public,stanford_med,research_center,3776
13,local,FedRAMP,neurology,1971,public,mass_general,mobile_unit,519
14,international,HIPAA_compliant,pathology,1963,private,ucla_health,edge_device,72
