node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,1959,public,mayo_clinic,tier1_hospital,3772
1,national,ISO27001,oncology,2006,private,johns_hopkins,tier2_hospital,2245
2,international,FedRAMP,cardiology,1983,mixed,stanford_med,research_center,819
3,regional,FedRAMP,neurology,2019,private,mass_general,mobile_unit,2556
4,international,ISO27001,pathology,2018,public,ucla_health,edge_device,3913
5,local,FedRAMP,radiology,1959,private,mayo_clinic,tier1_hospital,589
6,international,HIPAA_compliant,oncology,1971,private,johns_hopkins,tier2_hospital,2270
7,local,FedRAMP,cardiology,2011,research_grant,stanford_med,research_center,3487
8,national,HIPAA_compliant,neurology,2000,research_grant,mass_general,mobile_unit,1559
9,international,FedRAMP,pathology,2004,private,ucla_health,edge_device,267
