node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,1963,public,mayo_clinic,tier1_hospital,4238
1,national,FedRAMP,oncology,2016,private,johns_hopkins,tier2_hospital,4506
2,national,HIPAA_compliant,cardiology,2008,research_grant,stanford_med,research_center,3463
3,local,SOC2,neurology,2020,research_grant,mass_general,mobile_unit,4736
4,international,SOC2,pathology,1951,mixed,ucla_health,edge_device,3287
5,national,SOC2,radiology,2017,research_grant,mayo_clinic,tier1_hospital,2272
6,regional,HIPAA_compliant,oncology,1957,research_grant,johns_hopkins,tier2_hospital,3879
7,international,ISO27001,cardiology,1999,private,stanford_med,research_center,2527
8,regional,HIPAA_compliant,neurology,1970,private,mass_general,mobile_unit,2852
9,local,HIPAA_compliant,pathology,2004,public,ucla_health,edge_device,993
