node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,HIPAA,16,256,tier1_hospital,0.959,critical,20000
1,clinic_001,2000,tier_2,64,PIPEDA,4,128,tier2_hospital,0.956,critical,20000
2,research_center_002,10000,tier_3,256,GDPR,32,1024,research_center,0.987,critical,100000
3,mobile_unit_003,100,tier_1,16,HIPAA,1,64,mobile_unit,0.771,critical,2000
4,edge_device_004,500,tier_2,2,GDPR,0,32,edge_device,0.896,high,1000
5,hospital_005,2000,tier_1,32,HIPAA,16,512,tier1_hospital,0.983,standard,50000
6,clinic_006,2000,tier_2,32,HIPAA,4,256,tier2_hospital,0.903,critical,20000
7,research_center_007,10000,tier_3,128,GDPR,16,256,research_center,0.984,standard,50000
8,mobile_unit_008,1000,tier_1,4,GDPR,2,16,mobile_unit,0.85,standard,5000
9,edge_device_009,50,tier_2,4,local,0,16,edge_device,0.88,high,1000
10,hospital_010,5000,tier_1,32,HIPAA,4,128,tier1_hospital,0.988,critical,20000
11,clinic_011,1000,tier_2,64,local,4,256,tier2_hospital,0.934,high,5000
12,research_center_012,20000,tier_3,128,local,8,256,research_center,0.996,standard,20000
13,mobile_unit_013,1000,tier_1,4,local,1,32,mobile_unit,0.773,critical,2000
14,edge_device_014,100,tier_2,4,HIPAA,0,8,edge_device,0.707,high,1000
