node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,local,8,256,tier1_hospital,0.974,critical,10000
1,clinic_001,5000,tier_2,32,GDPR,8,128,tier2_hospital,0.977,standard,5000
2,research_center_002,20000,tier_3,256,GDPR,32,512,research_center,0.981,standard,100000
3,mobile_unit_003,500,tier_1,8,HIPAA,2,16,mobile_unit,0.843,critical,5000
4,edge_device_004,50,tier_2,8,PIPEDA,1,8,edge_device,0.733,standard,500
5,hospital_005,5000,tier_1,128,PIPEDA,4,128,tier1_hospital,0.98,standard,50000
6,clinic_006,2000,tier_2,16,GDPR,8,128,tier2_hospital,0.973,high,10000
7,research_center_007,10000,tier_3,64,HIPAA,32,512,research_center,0.994,critical,50000
8,mobile_unit_008,100,tier_1,4,GDPR,1,32,mobile_unit,0.868,critical,5000
9,edge_device_009,50,tier_2,2,HIPAA,1,32,edge_device,0.747,critical,2000
