node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,GDPR,4,256,tier1_hospital,1.0,critical,50000
1,clinic_001,5000,tier_2,16,PIPEDA,4,256,tier2_hospital,0.962,high,10000
2,research_center_002,10000,tier_3,64,PIPEDA,16,512,research_center,0.985,critical,50000
3,mobile_unit_003,1000,tier_1,16,GDPR,2,16,mobile_unit,0.786,standard,5000
4,edge_device_004,50,tier_2,8,local,0,8,edge_device,0.837,critical,500
5,hospital_005,10000,tier_1,32,local,4,256,tier1_hospital,0.962,high,20000
6,clinic_006,2000,tier_2,64,GDPR,4,128,tier2_hospital,0.959,critical,5000
7,research_center_007,5000,tier_3,256,PIPEDA,16,512,research_center,0.986,high,50000
8,mobile_unit_008,1000,tier_1,16,local,1,32,mobile_unit,0.841,standard,2000
9,edge_device_009,500,tier_2,2,HIPAA,1,32,edge_device,0.818,standard,1000
