timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753395105.1394536,1,20,"[14, 5, 12, 4]",4,0.2,0.2,"{14: 1.0, 5: 1.0, 12: 1.0, 4: 1.0}",,,
1753395133.2282312,2,20,"[18, 1, 3, 17]",4,0.2,0.2,"{18: 1.0, 1: 1.0, 3: 1.0, 17: 1.0}",,,
1753395161.5586936,3,20,"[4, 9, 10, 11]",4,0.2,0.2,"{4: 1.0, 9: 1.0, 10: 1.0, 11: 1.0}",,,
1753395189.37428,4,20,"[0, 14, 7, 11]",4,0.2,0.2,"{0: 1.0, 14: 1.0, 7: 1.0, 11: 1.0}",,,
1753395215.0313418,5,20,"[3, 19, 8, 6]",4,0.2,0.2,"{3: 1.0, 19: 1.0, 8: 1.0, 6: 1.0}",,,
1753395241.6260333,6,20,"[17, 1, 12, 9]",4,0.2,0.2,"{17: 1.0, 1: 1.0, 12: 1.0, 9: 1.0}",,,
1753395252.0768056,7,20,"[0, 16, 9, 15]",4,0.2,0.2,"{0: 1.0, 16: 1.0, 9: 1.0, 15: 1.0}",,,
1753395278.0858078,8,20,"[17, 5, 11, 6]",4,0.2,0.2,"{17: 1.0, 5: 1.0, 11: 1.0, 6: 1.0}",,,
1753395289.3203158,9,20,"[10, 8, 5, 7]",4,0.2,0.2,"{10: 1.0, 8: 1.0, 5: 1.0, 7: 1.0}",,,
1753395300.1389623,10,20,"[18, 9, 12, 1]",4,0.2,0.2,"{18: 1.0, 9: 1.0, 12: 1.0, 1: 1.0}",,,
