edge,weight
0-1,5562.55
0-2,5716.54
0-3,5951.36
0-4,5394.52
0-5,2365.79
0-6,86.15
0-7,112.25
0-8,5815.29
0-9,5811.71
0-10,469.15
0-11,1109.91
0-12,5523.67
0-13,89.09
0-14,854.55
0-15,2312.39
0-16,817.58
0-17,1122.44
0-18,1735.4
0-19,4665.38
1-2,115.8
1-3,4799.71
1-4,549.11
1-5,4382.66
1-6,95.58
1-7,565.07
1-8,2086.19
1-9,1786.9
1-10,531.08
1-11,840.4
1-12,5873.02
1-13,515.18
1-14,2036.39
1-15,103.73
1-16,93.57
1-17,82.33
1-18,877.77
1-19,440.76
2-3,4084.44
2-4,1823.52
2-5,455.62
2-6,4292.94
2-7,1770.54
2-8,1124.81
2-9,907.24
2-10,4026.51
2-11,2084.46
2-12,4352.89
2-13,1025.98
2-14,2057.77
2-15,116.01
2-16,1192.75
2-17,118.3
2-18,105.06
2-19,443.89
3-4,545.99
3-5,541.9
3-6,1730.43
3-7,570.85
3-8,110.59
3-9,556.73
3-10,1856.7
3-11,970.19
3-12,4220.95
3-13,2097.83
3-14,1193.55
3-15,95.99
3-16,5238.49
3-17,4529.76
3-18,2022.87
3-19,5922.54
4-5,946.38
4-6,117.84
4-7,2220.01
4-8,590.86
4-9,104.16
4-10,1758.1
4-11,1113.93
4-12,1969.66
4-13,431.78
4-14,5442.44
4-15,2114.19
4-16,1627.48
4-17,1184.9
4-18,851.38
4-19,1042.21
5-6,4477.85
5-7,853.84
5-8,4138.12
5-9,103.09
5-10,4466.39
5-11,5790.95
5-12,1129.5
5-13,421.39
5-14,2098.07
5-15,93.52
5-16,1140.36
5-17,2040.59
5-18,1883.81
5-19,92.02
6-7,96.38
6-8,443.93
6-9,114.53
6-10,96.94
6-11,1186.18
6-12,95.73
6-13,4579.94
6-14,805.19
6-15,5911.82
6-16,4456.99
6-17,4937.18
6-18,1181.28
6-19,4089.4
7-8,541.26
7-9,969.94
7-10,414.4
7-11,4413.78
7-12,5361.88
7-13,559.87
7-14,591.49
7-15,1905.31
7-16,437.13
7-17,560.22
7-18,86.93
7-19,1621.89
8-9,1786.97
8-10,959.71
8-11,804.15
8-12,2168.02
8-13,426.12
8-14,105.17
8-15,532.9
8-16,1010.35
8-17,2216.98
8-18,5810.75
8-19,1059.68
9-10,118.24
9-11,491.58
9-12,1179.14
9-13,482.38
9-14,570.33
9-15,838.39
9-16,2156.53
9-17,1173.09
9-18,1097.57
9-19,907.71
10-11,2129.61
10-12,1131.91
10-13,88.53
10-14,553.04
10-15,2193.88
10-16,81.82
10-17,4900.0
10-18,2080.49
10-19,5019.53
11-12,1168.82
11-13,111.45
11-14,2352.99
11-15,1092.21
11-16,4034.94
11-17,515.32
11-18,899.39
11-19,100.7
12-13,4202.31
12-14,5650.51
12-15,5030.15
12-16,5266.06
12-17,2311.25
12-18,2345.39
12-19,4514.99
13-14,1763.87
13-15,112.03
13-16,4899.24
13-17,1134.52
13-18,434.06
13-19,4371.15
14-15,421.16
14-16,110.29
14-17,417.14
14-18,582.71
14-19,4243.6
15-16,1068.95
15-17,5459.59
15-18,1066.16
15-19,582.33
16-17,1974.75
16-18,540.11
16-19,508.1
17-18,4094.87
17-19,517.24
18-19,866.57
