node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,HIPAA,16,512,tier1_hospital,0.963,critical,50000
1,clinic_001,1000,tier_2,16,HIPAA,2,128,tier2_hospital,0.933,critical,20000
2,research_center_002,10000,tier_3,128,GDPR,8,512,research_center,0.994,standard,100000
3,mobile_unit_003,1000,tier_1,8,GDPR,1,64,mobile_unit,0.766,critical,5000
4,edge_device_004,500,tier_2,2,GDPR,0,16,edge_device,0.887,standard,1000
5,hospital_005,10000,tier_1,128,GDPR,16,128,tier1_hospital,0.985,standard,10000
6,clinic_006,5000,tier_2,16,local,4,256,tier2_hospital,0.917,high,5000
7,research_center_007,20000,tier_3,128,HIPAA,32,512,research_center,0.987,standard,20000
8,mobile_unit_008,1000,tier_1,8,local,2,32,mobile_unit,0.87,standard,1000
9,edge_device_009,50,tier_2,8,GDPR,1,16,edge_device,0.864,standard,500
10,hospital_010,2000,tier_1,32,GDPR,8,512,tier1_hospital,0.987,critical,50000
11,clinic_011,1000,tier_2,64,HIPAA,2,128,tier2_hospital,0.942,critical,5000
12,research_center_012,5000,tier_3,256,GDPR,16,512,research_center,0.99,critical,100000
13,mobile_unit_013,500,tier_1,16,PIPEDA,2,64,mobile_unit,0.817,standard,2000
14,edge_device_014,100,tier_2,4,GDPR,1,8,edge_device,0.857,critical,500
15,hospital_015,5000,tier_1,64,HIPAA,16,512,tier1_hospital,0.959,critical,20000
16,clinic_016,2000,tier_2,64,local,2,256,tier2_hospital,0.923,high,5000
17,research_center_017,20000,tier_3,256,PIPEDA,8,512,research_center,0.988,high,50000
18,mobile_unit_018,500,tier_1,8,local,2,32,mobile_unit,0.832,standard,2000
19,edge_device_019,500,tier_2,2,PIPEDA,1,8,edge_device,0.897,high,500
