node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,1974,private,mayo_clinic,tier1_hospital,4971
1,national,HIPAA_compliant,oncology,1950,public,johns_hopkins,tier2_hospital,79
2,international,FedRAMP,cardiology,1955,public,stanford_med,research_center,3507
3,local,FedRAMP,neurology,1984,research_grant,mass_general,mobile_unit,2827
4,international,SOC2,pathology,2020,mixed,ucla_health,edge_device,828
5,regional,FedRAMP,radiology,2017,public,mayo_clinic,tier1_hospital,1858
6,regional,ISO27001,oncology,1991,mixed,johns_hopkins,tier2_hospital,4925
7,international,FedRAMP,cardiology,1968,private,stanford_med,research_center,4368
8,international,HIPAA_compliant,neurology,1968,research_grant,mass_general,mobile_unit,3762
9,local,HIPAA_compliant,pathology,1980,public,ucla_health,edge_device,4566
