param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,1,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,2,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,3,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,4,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,5,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,6,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,7,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,8,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,9,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,10,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,11,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,12,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,13,1749440395.524796,parameter_transfer
"{'norm': 3.2465319633483887, 'mean': 0.0001993030309677124, 'std': 0.19130364060401917}",1,0,14,1749440395.524796,parameter_transfer
