node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,HIPAA_compliant,radiology,1953,private,mayo_clinic,tier1_hospital,2420
1,regional,ISO27001,oncology,1972,mixed,johns_hopkins,tier2_hospital,584
2,regional,ISO27001,cardiology,1969,public,stanford_med,research_center,1860
3,regional,ISO27001,neurology,1973,public,mass_general,mobile_unit,254
4,international,HIPAA_compliant,pathology,2002,research_grant,ucla_health,edge_device,1265
5,local,HIPAA_compliant,radiology,1990,mixed,mayo_clinic,tier1_hospital,2833
6,national,ISO27001,oncology,1955,mixed,johns_hopkins,tier2_hospital,827
7,national,SOC2,cardiology,2018,public,stanford_med,research_center,3111
8,international,HIPAA_compliant,neurology,1988,research_grant,mass_general,mobile_unit,4533
9,international,FedRAMP,pathology,2006,public,ucla_health,edge_device,4438
